clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_45_111_signer_READY_1,BYE HELLO WATCH EVERYONE OKAY RIGHT,BYE(0.88) HELLO(0.64) WATCH(0.63) EVERYONE(0.60) OKAY(0.50) RIGHT(0.47),READY,False
video_49_59_signer_READY_1,WATCH YES RIGHT BYE,WATCH(0.56) YES(0.50) RIGHT(0.50) BYE(0.46),READY,False
video_50_58_signer_READY_1,GREAT GOOD WATCH WHAT PT_DEM3 SEE YES,GREAT(0.83) GOOD(0.59) WATCH(0.54) WHAT(0.52) PT_DEM3(0.51) SEE(0.47) YES(0.46),READY,False
video_50_115_signer_READY_1,GREAT PT_DEM3 OKAY WHAT OK GOOD PT_LOC,GREAT(0.88) PT_DEM3(0.67) OKAY(0.63) WHAT(0.62) OK(0.56) GOOD(0.52) PT_LOC(0.45),READY,False
video_51_87_signer_READY_1,NS_SALLY WHAT PT_DEM3 OKAY GREAT RIGHT YES OK LOOK,NS_SALLY(0.67) WHAT(0.63) PT_DEM3(0.57) OKAY(0.57) GREAT(0.54) RIGHT(0.52) YES(0.51) OK(0.48) LOOK(0.45),READY,False
video_53_149_signer_READY_1,NS_SALLY LOOK OKAY GET WHAT PT_LOC NS_POSSUM PT_DEM3 BYE HELLO,NS_SALLY(0.73) LOOK(0.53) OKAY(0.53) GET(0.52) WHAT(0.51) PT_LOC(0.51) NS_POSSUM(0.51) PT_DEM3(0.47) BYE(0.47) HELLO(0.46),READY,False
video_56_82_signer_READY_1,OKAY NOW GREAT PT_DEM3 PT_LOC RIGHT LOOK OK WHAT YES SEE CAN PT_PRO2 PT_PRO1PL,OKAY(0.68) NOW(0.67) GREAT(0.66) PT_DEM3(0.63) PT_LOC(0.62) RIGHT(0.59) LOOK(0.57) OK(0.53) WHAT(0.52) YES(0.50) SEE(0.48) CAN(0.47) PT_PRO2(0.46) PT_PRO1PL(0.45),READY,False
video_58_43_signer_READY_1,GREAT YES RIGHT OK PT_DEM3 OKAY WHAT GOOD,GREAT(0.80) YES(0.72) RIGHT(0.67) OK(0.64) PT_DEM3(0.62) OKAY(0.60) WHAT(0.59) GOOD(0.47),READY,False
video_58_61_signer_READY_1,WATCH PT_PRO1PL YES GREAT GO,WATCH(0.70) PT_PRO1PL(0.59) YES(0.58) GREAT(0.53) GO(0.50),READY,False
video_60_128_signer_READY_1,GREAT YES GOOD FINISH RIGHT WATCH PT_DEM3,GREAT(0.78) YES(0.55) GOOD(0.53) FINISH(0.51) RIGHT(0.46) WATCH(0.46) PT_DEM3(0.46),READY,False
video_63_52_signer_READY_1,GREAT OKAY OK YES PT_PRO1PL PT_DEM3 GO LOOK RIGHT NOW,GREAT(0.64) OKAY(0.61) OK(0.58) YES(0.54) PT_PRO1PL(0.52) PT_DEM3(0.51) GO(0.48) LOOK(0.47) RIGHT(0.47) NOW(0.47),READY,False
video_64_150_signer_READY_1,NOW PT_DEM3 GREAT SEE PT_PRO2 WHAT OKAY PT_PRO1PL PT_LOC CAN NEED GET,NOW(0.74) PT_DEM3(0.63) GREAT(0.56) SEE(0.56) PT_PRO2(0.56) WHAT(0.54) OKAY(0.50) PT_PRO1PL(0.50) PT_LOC(0.49) CAN(0.48) NEED(0.48) GET(0.47),READY,False
video_69_9_signer_READY_1,GREAT OKAY PT_DEM3 WHAT OK PT_LOC NS_SALLY LOOK,GREAT(0.84) OKAY(0.77) PT_DEM3(0.72) WHAT(0.69) OK(0.67) PT_LOC(0.53) NS_SALLY(0.47) LOOK(0.46),READY,False
video_1_56_signer_ONE_1,PT_PRO1PL USE PT_PRO2 CAN WATCH SEE,PT_PRO1PL(0.73) USE(0.63) PT_PRO2(0.58) CAN(0.58) WATCH(0.57) SEE(0.52),ONE,False
video_4_123_signer_ONE_1,YES OKAY RIGHT OK WATCH GREAT LOOK,YES(0.87) OKAY(0.77) RIGHT(0.77) OK(0.76) WATCH(0.69) GREAT(0.64) LOOK(0.59),ONE,False
video_9_56_signer_ONE_1,WATCH PT_PRO1PL SEE CAN KNOW PT_PRO2 YES,WATCH(0.65) PT_PRO1PL(0.63) SEE(0.57) CAN(0.56) KNOW(0.53) PT_PRO2(0.52) YES(0.47),ONE,False
video_12_79_signer_ONE_1,USE PT_PRO2 CAN PT_PRO1PL WHAT WATCH SEE GO,USE(0.62) PT_PRO2(0.60) CAN(0.57) PT_PRO1PL(0.55) WHAT(0.50) WATCH(0.49) SEE(0.47) GO(0.46),ONE,False
video_13_51_signer_ONE_1,BUT PT_PRO1 PT_POSS1 CAN MAKE THINK HAVE SEE PT_PRO3 KNOW GO VERY PT_PRO2 PT_PRO1PL MANY NOW PT_PRO3PL NS_POSSUM THING,BUT(0.70) PT_PRO1(0.68) PT_POSS1(0.66) CAN(0.63) MAKE(0.61) THINK(0.60) HAVE(0.60) SEE(0.60) PT_PRO3(0.60) KNOW(0.58) GO(0.57) VERY(0.53) PT_PRO2(0.52) PT_PRO1PL(0.52) MANY(0.51) NOW(0.51) PT_PRO3PL(0.48) NS_POSSUM(0.47) THING(0.46),ONE,False
video_13_55_signer_ONE_1,MAKE NOW PT_PRO1PL HAVE NEED PT_PRO1 CAN PT_DEM3 PT_PRO3 BUT WHAT GOOD PUT DO GREAT PT_PRO3PL PT_PRO2,MAKE(0.60) NOW(0.60) PT_PRO1PL(0.59) HAVE(0.59) NEED(0.56) PT_PRO1(0.56) CAN(0.55) PT_DEM3(0.54) PT_PRO3(0.52) BUT(0.52) WHAT(0.52) GOOD(0.49) PUT(0.49) DO(0.49) GREAT(0.47) PT_PRO3PL(0.45) PT_PRO2(0.45),ONE,False
video_13_130_signer_ONE_1,PT_PRO1PL OKAY GREAT OK YES CAN LOOK PT_DEM3 RIGHT,PT_PRO1PL(0.68) OKAY(0.63) GREAT(0.62) OK(0.58) YES(0.58) CAN(0.50) LOOK(0.48) PT_DEM3(0.47) RIGHT(0.46),ONE,False
video_72_117_signer_READY_1,GREAT PT_DEM3 GOOD RIGHT OK WHAT OKAY YES NOW,GREAT(0.89) PT_DEM3(0.72) GOOD(0.68) RIGHT(0.68) OK(0.64) WHAT(0.61) OKAY(0.55) YES(0.51) NOW(0.45),READY,False
video_73_51_signer_READY_1,GREAT OKAY OK YES GO THANK-YOU PT_PRO1PL LOOK,GREAT(0.77) OKAY(0.71) OK(0.68) YES(0.63) GO(0.62) THANK-YOU(0.55) PT_PRO1PL(0.52) LOOK(0.47),READY,False
video_73_55_signer_READY_1,LOOK YES GREAT PT_DEM3 RIGHT OKAY WHAT SEE OK ONE,LOOK(0.62) YES(0.60) GREAT(0.59) PT_DEM3(0.58) RIGHT(0.56) OKAY(0.53) WHAT(0.52) SEE(0.48) OK(0.47) ONE(0.45),READY,False
video_73_56_signer_READY_1,GREAT YES PT_DEM3 RIGHT GOOD WHAT LOOK NS_POSSUM,GREAT(0.76) YES(0.64) PT_DEM3(0.60) RIGHT(0.59) GOOD(0.54) WHAT(0.52) LOOK(0.49) NS_POSSUM(0.46),READY,False
video_73_76_signer_READY_1,GREAT PT_DEM3 GOOD WHAT OK RIGHT THAT OKAY NOW,GREAT(0.79) PT_DEM3(0.63) GOOD(0.62) WHAT(0.57) OK(0.57) RIGHT(0.50) THAT(0.49) OKAY(0.46) NOW(0.46),READY,False
video_73_86_signer_READY_1,WATCH BYE YES GO PT_PRO1PL RIGHT OKAY OK LOOK,WATCH(0.91) BYE(0.89) YES(0.67) GO(0.65) PT_PRO1PL(0.56) RIGHT(0.53) OKAY(0.50) OK(0.47) LOOK(0.45),READY,False
video_77_185_signer_READY_1,LOOK GO PT_PRO2 YES SEE WATCH WHAT,LOOK(0.55) GO(0.53) PT_PRO2(0.53) YES(0.52) SEE(0.49) WATCH(0.48) WHAT(0.46),READY,False
video_81_147_signer_READY_1,LOOK SEE PT_PRO2 BYE,LOOK(0.91) SEE(0.64) PT_PRO2(0.53) BYE(0.50),READY,False
video_82_172_signer_READY_1,GREAT OK OKAY GOOD RIGHT PT_DEM3 YES WATCH,GREAT(0.90) OK(0.69) OKAY(0.68) GOOD(0.61) RIGHT(0.52) PT_DEM3(0.50) YES(0.49) WATCH(0.48),READY,False
video_82_173_signer_READY_1,BYE GREAT OKAY HELLO LOOK OK GO,BYE(0.84) GREAT(0.61) OKAY(0.55) HELLO(0.54) LOOK(0.49) OK(0.48) GO(0.46),READY,False
video_82_176_signer_READY_1,LOOK SEE BYE PT_LOC PT_PRO2 HERE TREE PT_DEM3 CAN,LOOK(0.92) SEE(0.77) BYE(0.70) PT_LOC(0.61) PT_PRO2(0.60) HERE(0.55) TREE(0.49) PT_DEM3(0.48) CAN(0.47),READY,False
video_86_86_signer_READY_1,WATCH YES GREAT GO RIGHT OK OKAY PT_PRO1PL,WATCH(0.79) YES(0.70) GREAT(0.61) GO(0.57) RIGHT(0.51) OK(0.47) OKAY(0.46) PT_PRO1PL(0.45),READY,False
video_86_92_signer_READY_1,OKAY GREAT YES LOOK NS_SALLY RIGHT PT_DEM3 OK,OKAY(0.58) GREAT(0.57) YES(0.53) LOOK(0.52) NS_SALLY(0.52) RIGHT(0.50) PT_DEM3(0.48) OK(0.48),READY,False
video_86_157_signer_READY_1,WATCH YES OKAY GO GREAT LOOK OK RIGHT,WATCH(0.89) YES(0.75) OKAY(0.60) GO(0.58) GREAT(0.52) LOOK(0.52) OK(0.50) RIGHT(0.47),READY,False
video_87_36_signer_READY_1,PT_PRO2 GO SEE LOOK CAN,PT_PRO2(0.63) GO(0.61) SEE(0.59) LOOK(0.53) CAN(0.48),READY,False
video_87_185_signer_READY_1,PT_PRO2 SEE GREAT WHAT GOOD,PT_PRO2(0.63) SEE(0.59) GREAT(0.54) WHAT(0.48) GOOD(0.47),READY,False
video_88_9_signer_READY_1,WATCH GREAT WHAT YES GOOD SEE,WATCH(0.72) GREAT(0.65) WHAT(0.51) YES(0.47) GOOD(0.47) SEE(0.47),READY,False
video_88_68_signer_READY_1,LOOK PT_PRO2 SEE CAN PT_POSS1 WHAT PT_DEM3,LOOK(0.76) PT_PRO2(0.70) SEE(0.64) CAN(0.53) PT_POSS1(0.52) WHAT(0.48) PT_DEM3(0.46),READY,False
video_89_137_signer_READY_1,WATCH PT_PRO1PL GO YES SEE,WATCH(0.84) PT_PRO1PL(0.61) GO(0.56) YES(0.54) SEE(0.52),READY,False
video_89_146_signer_READY_1,GREAT OK WHAT PT_DEM3 OKAY RIGHT YES GOOD,GREAT(0.86) OK(0.70) WHAT(0.66) PT_DEM3(0.64) OKAY(0.64) RIGHT(0.57) YES(0.56) GOOD(0.49),READY,False
video_90_147_signer_READY_1,GO LOOK,GO(0.66) LOOK(0.63),READY,False
video_18_71_signer_GOOD_1,GREAT GOOD PT_DEM3 RIGHT WHAT YES THAT OK,GREAT(0.96) GOOD(0.77) PT_DEM3(0.73) RIGHT(0.72) WHAT(0.67) YES(0.56) THAT(0.53) OK(0.50),GOOD,False
video_19_17_signer_GOOD_1,GREAT GOOD PT_DEM3 WHAT OK OKAY RIGHT,GREAT(0.91) GOOD(0.67) PT_DEM3(0.65) WHAT(0.63) OK(0.60) OKAY(0.54) RIGHT(0.52),GOOD,False
video_19_42_signer_GOOD_1,GREAT YES WATCH OKAY OK RIGHT LOOK PT_DEM3 GOOD,GREAT(0.84) YES(0.80) WATCH(0.75) OKAY(0.68) OK(0.59) RIGHT(0.59) LOOK(0.56) PT_DEM3(0.46) GOOD(0.46),GOOD,False
video_19_58_signer_GOOD_1,PT_PRO2 GO SEE CAN NOW LOOK NS_POSSUM PT_POSS2 WHAT PT_PRO1,PT_PRO2(0.77) GO(0.74) SEE(0.70) CAN(0.65) NOW(0.52) LOOK(0.51) NS_POSSUM(0.47) PT_POSS2(0.47) WHAT(0.45) PT_PRO1(0.45),GOOD,False
video_19_101_signer_GOOD_1,GREAT GOOD YES RIGHT PT_DEM3 WHAT NO OK,GREAT(0.94) GOOD(0.75) YES(0.71) RIGHT(0.67) PT_DEM3(0.62) WHAT(0.51) NO(0.48) OK(0.46),GOOD,False
video_19_107_signer_GOOD_1,GREAT RIGHT GOOD YES PT_DEM3 WHAT LOOK,GREAT(0.94) RIGHT(0.77) GOOD(0.74) YES(0.71) PT_DEM3(0.70) WHAT(0.63) LOOK(0.49),GOOD,False
video_19_114_signer_GOOD_1,GREAT OK GOOD RIGHT PT_DEM3 OKAY YES WHAT,GREAT(0.93) OK(0.74) GOOD(0.68) RIGHT(0.67) PT_DEM3(0.66) OKAY(0.64) YES(0.62) WHAT(0.52),GOOD,False
video_19_118_signer_GOOD_1,GREAT RIGHT YES PT_DEM3 GOOD WHAT LOOK OK OKAY,GREAT(0.91) RIGHT(0.76) YES(0.73) PT_DEM3(0.70) GOOD(0.65) WHAT(0.59) LOOK(0.57) OK(0.53) OKAY(0.47),GOOD,False
video_19_147_signer_GOOD_1,LOOK GREAT NS_POSSUM NS_SALLY PT_DEM3 HERE WHAT NS_SKIP PT_LOC GO GOOD,LOOK(0.68) GREAT(0.68) NS_POSSUM(0.59) NS_SALLY(0.57) PT_DEM3(0.56) HERE(0.56) WHAT(0.56) NS_SKIP(0.54) PT_LOC(0.52) GO(0.46) GOOD(0.46),GOOD,False
video_20_47_signer_GOOD_1,GREAT GOOD PT_DEM3 WHAT NOW,GREAT(0.82) GOOD(0.55) PT_DEM3(0.54) WHAT(0.54) NOW(0.47),GOOD,False
video_21_28_signer_GOOD_1,GREAT YES GOOD RIGHT OK PT_DEM3,GREAT(0.81) YES(0.61) GOOD(0.55) RIGHT(0.50) OK(0.49) PT_DEM3(0.49),GOOD,False
video_21_150_signer_GOOD_1,GREAT YES RIGHT OK OKAY LOOK GOOD PT_DEM3 GO,GREAT(0.80) YES(0.70) RIGHT(0.61) OK(0.57) OKAY(0.53) LOOK(0.52) GOOD(0.51) PT_DEM3(0.50) GO(0.46),GOOD,False
video_21_170_signer_GOOD_1,GREAT NOW PT_PRO1PL PT_PRO2 THANK-YOU YES GO GOOD PT_DEM3 WHAT,GREAT(0.68) NOW(0.58) PT_PRO1PL(0.55) PT_PRO2(0.54) THANK-YOU(0.52) YES(0.50) GO(0.50) GOOD(0.49) PT_DEM3(0.49) WHAT(0.46),GOOD,False
video_24_87_signer_GOOD_1,GREAT WHAT GOOD RIGHT PT_DEM3 YES WHERE,GREAT(0.73) WHAT(0.64) GOOD(0.59) RIGHT(0.54) PT_DEM3(0.53) YES(0.52) WHERE(0.48),GOOD,False
video_24_114_signer_GOOD_1,GREAT GOOD RIGHT YES PT_DEM3 WHAT,GREAT(0.96) GOOD(0.78) RIGHT(0.70) YES(0.70) PT_DEM3(0.60) WHAT(0.48),GOOD,False
video_26_73_signer_GOOD_1,GREAT GOOD WHAT PT_DEM3,GREAT(0.96) GOOD(0.70) WHAT(0.60) PT_DEM3(0.49),GOOD,False
video_26_77_signer_GOOD_1,GREAT NOW PT_DEM3 PT_PRO2 PT_PRO1PL WHAT GOOD,GREAT(0.71) NOW(0.69) PT_DEM3(0.61) PT_PRO2(0.56) PT_PRO1PL(0.47) WHAT(0.47) GOOD(0.46),GOOD,False
video_27_91_signer_GOOD_1,PT_DEM3 NOW GREAT WHAT PLEASE RIGHT PUT PT_PRO2 OK NEED,PT_DEM3(0.71) NOW(0.70) GREAT(0.65) WHAT(0.64) PLEASE(0.61) RIGHT(0.58) PUT(0.57) PT_PRO2(0.54) OK(0.46) NEED(0.45),GOOD,False
video_27_100_signer_GOOD_1,GREAT OKAY PT_DEM3 OK LOOK RIGHT YES WHAT PT_LOC,GREAT(0.83) OKAY(0.72) PT_DEM3(0.65) OK(0.64) LOOK(0.63) RIGHT(0.63) YES(0.61) WHAT(0.58) PT_LOC(0.45),GOOD,False
video_28_32_signer_GOOD_1,YES OKAY GREAT RIGHT PT_DEM3 WHAT OK PT_PRO2 PT_LOC LOOK THANK-YOU,YES(0.69) OKAY(0.68) GREAT(0.65) RIGHT(0.64) PT_DEM3(0.64) WHAT(0.61) OK(0.59) PT_PRO2(0.57) PT_LOC(0.54) LOOK(0.53) THANK-YOU(0.47),GOOD,False
video_28_84_signer_GOOD_1,GREAT YES OKAY OK RIGHT NS_SALLY WATCH GOOD,GREAT(0.86) YES(0.76) OKAY(0.72) OK(0.69) RIGHT(0.60) NS_SALLY(0.56) WATCH(0.52) GOOD(0.45),GOOD,False
video_29_30_signer_GOOD_1,WATCH YES RIGHT OKAY,WATCH(0.69) YES(0.51) RIGHT(0.51) OKAY(0.46),GOOD,False
video_29_34_signer_GOOD_1,NS_SALLY WHAT OKAY PT_DEM3 YES GREAT OK RIGHT WHERE LOOK,NS_SALLY(0.64) WHAT(0.62) OKAY(0.61) PT_DEM3(0.60) YES(0.58) GREAT(0.57) OK(0.53) RIGHT(0.51) WHERE(0.49) LOOK(0.46),GOOD,False
video_29_37_signer_GOOD_1,WATCH LOOK YES,WATCH(0.85) LOOK(0.76) YES(0.46),GOOD,False
video_29_135_signer_GOOD_1,GREAT YES RIGHT LOOK GOOD PT_DEM3,GREAT(0.92) YES(0.86) RIGHT(0.66) LOOK(0.65) GOOD(0.60) PT_DEM3(0.60),GOOD,False
video_29_183_signer_GOOD_1,GREAT GOOD LOOK PT_DEM3 RIGHT WHAT YES,GREAT(0.92) GOOD(0.77) LOOK(0.62) PT_DEM3(0.61) RIGHT(0.56) WHAT(0.52) YES(0.48),GOOD,False
video_29_188_signer_GOOD_1,GREAT RIGHT YES OK PT_DEM3 OKAY GOOD WHAT LOOK,GREAT(0.93) RIGHT(0.81) YES(0.73) OK(0.73) PT_DEM3(0.71) OKAY(0.69) GOOD(0.63) WHAT(0.58) LOOK(0.58),GOOD,False
video_30_66_signer_GOOD_1,GREAT WHAT PT_DEM3 OK RIGHT YES WHERE OKAY GOOD,GREAT(0.82) WHAT(0.74) PT_DEM3(0.67) OK(0.67) RIGHT(0.67) YES(0.64) WHERE(0.63) OKAY(0.61) GOOD(0.50),GOOD,False
video_30_109_signer_GOOD_1,WHAT GREAT PT_DEM3 OKAY OK NS_SALLY WHERE RIGHT,WHAT(0.74) GREAT(0.71) PT_DEM3(0.69) OKAY(0.63) OK(0.62) NS_SALLY(0.57) WHERE(0.51) RIGHT(0.49),GOOD,False
video_30_119_signer_GOOD_1,NS_SALLY OKAY WHAT OK GREAT WHERE PT_DEM3 RIGHT YES GET,NS_SALLY(0.70) OKAY(0.65) WHAT(0.63) OK(0.63) GREAT(0.61) WHERE(0.60) PT_DEM3(0.59) RIGHT(0.51) YES(0.48) GET(0.45),GOOD,False
video_30_222_signer_GOOD_1,HELLO NS_SALLY LOOK NS_POSSUM PT_LOC TWO ONE THANK-YOU GREAT,HELLO(0.66) NS_SALLY(0.65) LOOK(0.62) NS_POSSUM(0.57) PT_LOC(0.52) TWO(0.50) ONE(0.50) THANK-YOU(0.46) GREAT(0.46),GOOD,False
video_31_85_signer_GOOD_1,NS_SALLY LOOK OKAY GREAT PT_LOC PT_DEM3,NS_SALLY(0.67) LOOK(0.63) OKAY(0.61) GREAT(0.49) PT_LOC(0.48) PT_DEM3(0.47),GOOD,False
video_32_17_signer_GOOD_1,YES PT_PRO2 GREAT PT_DEM3 RIGHT OKAY GO CAN WHAT PT_PRO3 THANK-YOU LOOK OK PT_PRO1PL,YES(0.70) PT_PRO2(0.63) GREAT(0.56) PT_DEM3(0.56) RIGHT(0.55) OKAY(0.54) GO(0.52) CAN(0.50) WHAT(0.49) PT_PRO3(0.48) THANK-YOU(0.47) LOOK(0.47) OK(0.46) PT_PRO1PL(0.45),GOOD,False
video_32_160_signer_GOOD_1,GREAT YES RIGHT OK GOOD PT_DEM3 WHAT OKAY,GREAT(0.92) YES(0.74) RIGHT(0.73) OK(0.70) GOOD(0.67) PT_DEM3(0.62) WHAT(0.55) OKAY(0.54),GOOD,False
video_16_132_signer_ONE_1,PT_PRO1PL CAN PT_PRO2 NEED WHAT PT_DEM3 USE,PT_PRO1PL(0.66) CAN(0.65) PT_PRO2(0.55) NEED(0.50) WHAT(0.47) PT_DEM3(0.47) USE(0.45),ONE,False
video_16_157_signer_ONE_1,SEE PT_PRO2 USE,SEE(0.56) PT_PRO2(0.53) USE(0.50),ONE,False
video_18_7_signer_ONE_1,YES WATCH GREAT KNOW LOOK OKAY PT_PRO1PL RIGHT,YES(0.80) WATCH(0.77) GREAT(0.66) KNOW(0.61) LOOK(0.52) OKAY(0.50) PT_PRO1PL(0.50) RIGHT(0.48),ONE,False
video_20_48_signer_ONE_1,YES RIGHT LOOK PT_DEM3 WHAT OKAY GREAT DO PT_PRO2,YES(0.77) RIGHT(0.63) LOOK(0.62) PT_DEM3(0.58) WHAT(0.57) OKAY(0.56) GREAT(0.55) DO(0.49) PT_PRO2(0.46),ONE,False
video_21_94_signer_ONE_1,LOOK YES NS_SALLY GREAT PT_DEM3 WHAT ONE RIGHT,LOOK(0.75) YES(0.68) NS_SALLY(0.62) GREAT(0.62) PT_DEM3(0.62) WHAT(0.60) ONE(0.56) RIGHT(0.46),ONE,False
video_21_96_signer_ONE_1,GREAT YES RIGHT WHAT GOOD PT_DEM3,GREAT(0.85) YES(0.62) RIGHT(0.56) WHAT(0.52) GOOD(0.51) PT_DEM3(0.48),ONE,False
video_24_38_signer_ONE_1,WATCH GO YES KNOW PT_PRO1PL OKAY LOOK,WATCH(0.94) GO(0.67) YES(0.65) KNOW(0.59) PT_PRO1PL(0.59) OKAY(0.53) LOOK(0.49),ONE,False
video_24_89_signer_ONE_1,PT_PRO2 WHAT CAN PT_PRO3 DO NS_POSSUM PT_PRO1 PT_DEM3 WANT YES RIGHT GO HAVE MAKE PT_PRO1PL WILL INSIDE NOW SEE GREAT LIKE,PT_PRO2(0.65) WHAT(0.65) CAN(0.60) PT_PRO3(0.60) DO(0.58) NS_POSSUM(0.54) PT_PRO1(0.54) PT_DEM3(0.52) WANT(0.51) YES(0.51) RIGHT(0.50) GO(0.50) HAVE(0.50) MAKE(0.49) PT_PRO1PL(0.47) WILL(0.47) INSIDE(0.47) NOW(0.45) SEE(0.45) GREAT(0.45) LIKE(0.45),ONE,False
video_24_142_signer_ONE_1,CAN PT_PRO2 PT_PRO1PL GO USE WHAT PT_PRO1 NEED,CAN(0.61) PT_PRO2(0.60) PT_PRO1PL(0.58) GO(0.52) USE(0.49) WHAT(0.48) PT_PRO1(0.46) NEED(0.45),ONE,False
video_29_57_signer_ONE_1,WHAT PT_DEM3 OKAY GREAT NS_SALLY YES OK RIGHT LOOK PT_PRO2 ONE,WHAT(0.67) PT_DEM3(0.67) OKAY(0.65) GREAT(0.63) NS_SALLY(0.58) YES(0.54) OK(0.52) RIGHT(0.51) LOOK(0.47) PT_PRO2(0.46) ONE(0.46),ONE,False
video_29_193_signer_ONE_1,WATCH SEE YES,WATCH(0.86) SEE(0.60) YES(0.47),ONE,False
video_33_95_signer_ONE_1,YES GREAT RIGHT PT_DEM3 LOOK WHAT SEE DO NS_POSSUM,YES(0.76) GREAT(0.65) RIGHT(0.63) PT_DEM3(0.61) LOOK(0.59) WHAT(0.57) SEE(0.49) DO(0.46) NS_POSSUM(0.46),ONE,False
video_33_155_signer_ONE_1,YES OKAY GREAT RIGHT WATCH OK LOOK,YES(0.73) OKAY(0.69) GREAT(0.68) RIGHT(0.61) WATCH(0.60) OK(0.59) LOOK(0.47),ONE,False
video_36_198_signer_ONE_1,WHAT PT_PRO2 YES PT_DEM3 PT_PRO1 CAN GREAT WILL RIGHT NS_SALLY WHERE WANT GO PT_PRO3,WHAT(0.67) PT_PRO2(0.59) YES(0.57) PT_DEM3(0.57) PT_PRO1(0.55) CAN(0.53) GREAT(0.51) WILL(0.49) RIGHT(0.48) NS_SALLY(0.48) WHERE(0.48) WANT(0.46) GO(0.46) PT_PRO3(0.46),ONE,False
video_37_45_signer_ONE_1,NS_SALLY OKAY PT_POSS2 PT_LOC LOOK PT_PRO2 GET WHAT PT_DEM3 CAN PLEASE NOW ONE OK PT_PRO1 THANK-YOU GO,NS_SALLY(0.78) OKAY(0.63) PT_POSS2(0.60) PT_LOC(0.58) LOOK(0.58) PT_PRO2(0.58) GET(0.57) WHAT(0.56) PT_DEM3(0.56) CAN(0.53) PLEASE(0.51) NOW(0.51) ONE(0.50) OK(0.48) PT_PRO1(0.46) THANK-YOU(0.46) GO(0.46),ONE,False
video_37_73_signer_ONE_1,YES NS_POSSUM PT_PRO2 GO GREAT RIGHT PT_DEM3 WHAT PT_PRO3,YES(0.71) NS_POSSUM(0.68) PT_PRO2(0.64) GO(0.62) GREAT(0.52) RIGHT(0.50) PT_DEM3(0.49) WHAT(0.48) PT_PRO3(0.47),ONE,False
video_38_109_signer_ONE_1,WATCH YES PT_PRO1PL SEE LOOK RIGHT,WATCH(0.87) YES(0.74) PT_PRO1PL(0.59) SEE(0.57) LOOK(0.54) RIGHT(0.54),ONE,False
video_39_124_signer_ONE_1,GREAT PT_LOC LOOK PT_DEM3 WHAT OKAY RIGHT,GREAT(0.83) PT_LOC(0.71) LOOK(0.70) PT_DEM3(0.70) WHAT(0.66) OKAY(0.53) RIGHT(0.47),ONE,False
video_41_147_signer_ONE_1,GREAT OKAY LOOK OK YES PT_DEM3 RIGHT WHAT PT_LOC,GREAT(0.93) OKAY(0.86) LOOK(0.72) OK(0.70) YES(0.57) PT_DEM3(0.56) RIGHT(0.54) WHAT(0.48) PT_LOC(0.46),ONE,False
video_42_25_signer_ONE_1,WATCH YES OKAY GREAT RIGHT OK LOOK,WATCH(0.96) YES(0.84) OKAY(0.81) GREAT(0.66) RIGHT(0.61) OK(0.59) LOOK(0.56),ONE,False
video_42_135_signer_ONE_1,CAN PT_PRO2 ONE NOW PT_DEM3 PLEASE SEE WHAT PT_LOC LOOK WANT RIGHT PT_PRO1PL OKAY YES DO GET GREAT PT_PRO3,CAN(0.71) PT_PRO2(0.69) ONE(0.66) NOW(0.65) PT_DEM3(0.64) PLEASE(0.62) SEE(0.57) WHAT(0.57) PT_LOC(0.56) LOOK(0.53) WANT(0.52) RIGHT(0.51) PT_PRO1PL(0.51) OKAY(0.51) YES(0.50) DO(0.50) GET(0.48) GREAT(0.47) PT_PRO3(0.46),ONE,False
video_52_32_signer_ONE_1,YES GREAT WATCH OKAY OK RIGHT,YES(0.78) GREAT(0.74) WATCH(0.73) OKAY(0.72) OK(0.67) RIGHT(0.65),ONE,False
video_52_69_signer_ONE_1,LOOK,LOOK(0.75),ONE,False
video_59_120_signer_ONE_1,HAVE SEE MAKE PT_PRO3 PT_PRO1PL CAN PT_PRO1 NOW PT_DEM3 PT_PRO2 BUT PT_PRO3PL PT_POSS1 NEED WATCH WILL,HAVE(0.59) SEE(0.57) MAKE(0.57) PT_PRO3(0.56) PT_PRO1PL(0.56) CAN(0.56) PT_PRO1(0.55) NOW(0.52) PT_DEM3(0.52) PT_PRO2(0.51) BUT(0.51) PT_PRO3PL(0.50) PT_POSS1(0.50) NEED(0.50) WATCH(0.49) WILL(0.47),ONE,False
video_62_175_signer_ONE_1,GREAT LOOK NS_SALLY PT_DEM3 WHAT PT_LOC GOOD,GREAT(0.86) LOOK(0.83) NS_SALLY(0.73) PT_DEM3(0.66) WHAT(0.59) PT_LOC(0.52) GOOD(0.49),ONE,False
video_64_98_signer_ONE_1,OKAY WATCH YES OK PT_PRO1PL GO RIGHT GREAT LOOK,OKAY(0.65) WATCH(0.63) YES(0.63) OK(0.62) PT_PRO1PL(0.60) GO(0.52) RIGHT(0.48) GREAT(0.48) LOOK(0.47),ONE,False
video_65_180_signer_ONE_1,OKAY OK GREAT RIGHT PT_DEM3 LOOK,OKAY(0.83) OK(0.71) GREAT(0.67) RIGHT(0.63) PT_DEM3(0.59) LOOK(0.46),ONE,False
