clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_12_94_signer_GO_1,YES GOOD READY WHAT FINISH GREAT PT_PRO1PL PT_DEM3 GO LOOK WATCH,YES(0.74) GOOD(0.63) READY(0.57) WHAT(0.55) FINISH(0.55) GREAT(0.54) PT_PRO1PL(0.53) PT_DEM3(0.52) GO(0.47) LOOK(0.46) WATCH(0.45),GO,False
video_13_34_signer_GO_1,GOOD READY YES NOW FINISH WHAT PT_PRO1PL PT_DEM3 GO LOOK,GOOD(0.70) READY(0.66) YES(0.66) NOW(0.64) FINISH(0.63) WHAT(0.57) PT_PRO1PL(0.53) PT_DEM3(0.49) GO(0.48) LOOK(0.46),GO,False
video_13_132_signer_GO_1,YES WATCH LOOK PT_PRO1PL NS_SALLY BYE GREAT,YES(0.70) WATCH(0.69) LOOK(0.62) PT_PRO1PL(0.61) NS_SALLY(0.61) BYE(0.58) GREAT(0.54),GO,False
video_14_33_signer_GO_1,NS_SALLY PT_PRO1PL YES WATCH GREAT GO FINISH READY LOOK BYE,NS_SALLY(0.70) PT_PRO1PL(0.65) YES(0.60) WATCH(0.60) GREAT(0.58) GO(0.56) FINISH(0.54) READY(0.54) LOOK(0.50) BYE(0.49),GO,False
video_14_106_signer_GO_1,BYE GO READY FINISH PT_PRO1PL YES GOOD PT_PRO2 NOW WHAT PT_PRO3 NS_POSSUM,BYE(0.64) GO(0.60) READY(0.59) FINISH(0.58) PT_PRO1PL(0.57) YES(0.54) GOOD(0.53) PT_PRO2(0.52) NOW(0.51) WHAT(0.50) PT_PRO3(0.48) NS_POSSUM(0.46),GO,False
video_16_9_signer_GO_1,GOOD FINISH YES READY WHAT NOW PT_PRO1PL GO KNOW PT_DEM3 PT_PRO1 GREAT,GOOD(0.64) FINISH(0.62) YES(0.62) READY(0.62) WHAT(0.56) NOW(0.55) PT_PRO1PL(0.55) GO(0.49) KNOW(0.49) PT_DEM3(0.48) PT_PRO1(0.47) GREAT(0.45),GO,False
video_16_16_signer_GO_1,NOW READY FINISH GOOD WHAT PT_PRO1PL YES MAKE GO ONE PT_PRO1 LOOK PT_PRO2,NOW(0.67) READY(0.65) FINISH(0.62) GOOD(0.59) WHAT(0.57) PT_PRO1PL(0.55) YES(0.55) MAKE(0.51) GO(0.51) ONE(0.48) PT_PRO1(0.48) LOOK(0.47) PT_PRO2(0.47),GO,False
video_16_100_signer_GO_1,YES NS_POSSUM LOOK GO PT_PRO2 GOOD PT_DEM3 WHAT GREAT PT_PRO1 KNOW CAN,YES(0.67) NS_POSSUM(0.59) LOOK(0.57) GO(0.53) PT_PRO2(0.52) GOOD(0.51) PT_DEM3(0.51) WHAT(0.49) GREAT(0.48) PT_PRO1(0.48) KNOW(0.47) CAN(0.46),GO,False
video_17_13_signer_GO_1,LOOK FINISH PT_PRO1PL GOOD YES PT_DEM3 KNOW,LOOK(0.61) FINISH(0.58) PT_PRO1PL(0.49) GOOD(0.49) YES(0.46) PT_DEM3(0.45) KNOW(0.45),GO,False
video_17_62_signer_GO_1,YES WATCH GOOD GREAT PT_DEM3 KNOW PT_PRO1PL WHAT,YES(0.76) WATCH(0.69) GOOD(0.58) GREAT(0.58) PT_DEM3(0.53) KNOW(0.51) PT_PRO1PL(0.50) WHAT(0.49),GO,False
video_20_14_signer_GO_1,READY FINISH NOW PT_PRO1PL GOOD YES GO TIME WATCH WHAT GREAT,READY(0.73) FINISH(0.72) NOW(0.65) PT_PRO1PL(0.64) GOOD(0.62) YES(0.61) GO(0.57) TIME(0.55) WATCH(0.53) WHAT(0.50) GREAT(0.49),GO,False
video_11_88_signer_READY_1,PT_PRO1PL READY BYE GO FINISH GREAT YES LOOK GOOD OKAY PT_DEM3,PT_PRO1PL(0.69) READY(0.67) BYE(0.65) GO(0.62) FINISH(0.60) GREAT(0.58) YES(0.58) LOOK(0.56) GOOD(0.53) OKAY(0.52) PT_DEM3(0.47),READY,False
video_11_106_signer_READY_1,TIME FINISH YES READY NOW PT_PRO1PL GO KNOW GOOD PT_PRO2 PT_PRO1 THINK WHAT PT_DEM3 PT_PRO3 CAN,TIME(0.63) FINISH(0.62) YES(0.62) READY(0.59) NOW(0.58) PT_PRO1PL(0.58) GO(0.57) KNOW(0.57) GOOD(0.56) PT_PRO2(0.56) PT_PRO1(0.52) THINK(0.51) WHAT(0.49) PT_DEM3(0.48) PT_PRO3(0.48) CAN(0.46),READY,False
video_13_69_signer_READY_1,BYE LOOK NS_SALLY PT_PRO1PL,BYE(0.74) LOOK(0.71) NS_SALLY(0.67) PT_PRO1PL(0.52),READY,False
video_14_70_signer_READY_1,READY GOOD FINISH YES NOW WHAT PT_PRO1PL GO TIME PT_DEM3 PT_PRO2,READY(0.69) GOOD(0.66) FINISH(0.64) YES(0.63) NOW(0.59) WHAT(0.57) PT_PRO1PL(0.57) GO(0.51) TIME(0.50) PT_DEM3(0.48) PT_PRO2(0.46),READY,False
video_14_77_signer_READY_1,LOOK NS_SALLY YES PT_PRO1PL GREAT WHAT,LOOK(0.79) NS_SALLY(0.70) YES(0.59) PT_PRO1PL(0.55) GREAT(0.54) WHAT(0.47),READY,False
video_14_86_signer_READY_1,NS_SALLY KNOW WHAT GOOD PT_PRO1 LOOK PT_DEM3 PT_PRO1PL FINISH GO,NS_SALLY(0.73) KNOW(0.62) WHAT(0.56) GOOD(0.54) PT_PRO1(0.54) LOOK(0.52) PT_DEM3(0.51) PT_PRO1PL(0.49) FINISH(0.46) GO(0.45),READY,False
video_14_89_signer_READY_1,NS_SALLY LOOK PT_PRO1PL WHAT GOOD YES GREAT PT_DEM3,NS_SALLY(0.82) LOOK(0.77) PT_PRO1PL(0.54) WHAT(0.53) GOOD(0.51) YES(0.50) GREAT(0.49) PT_DEM3(0.48),READY,False
video_14_90_signer_READY_1,FINISH NOW PT_PRO1PL LOOK READY GO KNOW GOOD PT_PRO1 MAKE PT_DEM3,FINISH(0.65) NOW(0.60) PT_PRO1PL(0.57) LOOK(0.55) READY(0.54) GO(0.52) KNOW(0.52) GOOD(0.49) PT_PRO1(0.48) MAKE(0.46) PT_DEM3(0.46),READY,False
video_15_105_signer_READY_1,BYE NS_SALLY LOOK NS_POSSUM,BYE(0.75) NS_SALLY(0.64) LOOK(0.60) NS_POSSUM(0.52),READY,False
video_16_14_signer_READY_1,YES GOOD PT_DEM3 LOOK GREAT WHAT PT_PRO1PL,YES(0.77) GOOD(0.65) PT_DEM3(0.63) LOOK(0.59) GREAT(0.56) WHAT(0.49) PT_PRO1PL(0.46),READY,False
video_16_142_signer_READY_1,YES READY FINISH GOOD PT_PRO1PL NOW PT_DEM3 WHAT GREAT LOOK WATCH,YES(0.66) READY(0.65) FINISH(0.61) GOOD(0.61) PT_PRO1PL(0.59) NOW(0.58) PT_DEM3(0.56) WHAT(0.53) GREAT(0.53) LOOK(0.49) WATCH(0.47),READY,False
video_16_146_signer_READY_1,READY NOW GOOD ONE FINISH PT_PRO1PL WHAT LOOK PT_DEM3 YES GO MAKE,READY(0.68) NOW(0.66) GOOD(0.65) ONE(0.64) FINISH(0.61) PT_PRO1PL(0.60) WHAT(0.58) LOOK(0.58) PT_DEM3(0.56) YES(0.54) GO(0.50) MAKE(0.48),READY,False
video_16_170_signer_READY_1,LOOK NS_SALLY,LOOK(0.93) NS_SALLY(0.72),READY,False
video_20_86_signer_READY_1,LOOK,LOOK(0.96),READY,False
video_24_52_signer_READY_1,LOOK NS_SALLY PT_PRO1PL READY WHAT GREAT GOOD PT_DEM3 YES NOW ONE,LOOK(0.74) NS_SALLY(0.70) PT_PRO1PL(0.60) READY(0.59) WHAT(0.57) GREAT(0.57) GOOD(0.53) PT_DEM3(0.52) YES(0.52) NOW(0.52) ONE(0.49),READY,False
video_24_100_signer_READY_1,YES GOOD WATCH READY LOOK PT_PRO1PL PT_DEM3 GREAT WHAT FINISH,YES(0.81) GOOD(0.71) WATCH(0.62) READY(0.59) LOOK(0.59) PT_PRO1PL(0.59) PT_DEM3(0.57) GREAT(0.52) WHAT(0.50) FINISH(0.49),READY,False
video_29_9_signer_READY_1,READY FINISH WHAT GOOD NOW YES PT_DEM3 PT_PRO1PL NEXT NS_SALLY GREAT ONE DO LOOK PT_PRO3,READY(0.73) FINISH(0.69) WHAT(0.66) GOOD(0.64) NOW(0.63) YES(0.62) PT_DEM3(0.62) PT_PRO1PL(0.59) NEXT(0.57) NS_SALLY(0.55) GREAT(0.52) ONE(0.51) DO(0.46) LOOK(0.46) PT_PRO3(0.45),READY,False
video_29_10_signer_READY_1,NS_SALLY LOOK YES PT_PRO1PL WHAT GREAT GOOD,NS_SALLY(0.71) LOOK(0.70) YES(0.57) PT_PRO1PL(0.57) WHAT(0.52) GREAT(0.52) GOOD(0.50),READY,False
video_30_141_signer_READY_1,BYE LOOK NS_SALLY,BYE(0.79) LOOK(0.78) NS_SALLY(0.63),READY,False
video_32_102_signer_READY_1,YES GOOD LOOK READY PT_DEM3 GREAT PT_PRO1PL FINISH WHAT,YES(0.73) GOOD(0.67) LOOK(0.64) READY(0.62) PT_DEM3(0.58) GREAT(0.57) PT_PRO1PL(0.56) FINISH(0.55) WHAT(0.53),READY,False
video_35_51_signer_READY_1,NOW GO FINISH PT_PRO1PL YES GOOD PT_PRO2 NS_POSSUM PT_PRO1 READY LOOK WHAT PT_POSS1 GREAT CAN PT_DEM3 THINK,NOW(0.70) GO(0.64) FINISH(0.64) PT_PRO1PL(0.61) YES(0.59) GOOD(0.57) PT_PRO2(0.56) NS_POSSUM(0.55) PT_PRO1(0.55) READY(0.54) LOOK(0.52) WHAT(0.51) PT_POSS1(0.50) GREAT(0.50) CAN(0.50) PT_DEM3(0.48) THINK(0.46),READY,False
video_35_106_signer_READY_1,BYE LOOK PT_DEM3 ALL,BYE(0.90) LOOK(0.61) PT_DEM3(0.58) ALL(0.51),READY,False
video_35_125_signer_READY_1,BYE LOOK HELLO NS_SALLY,BYE(0.81) LOOK(0.71) HELLO(0.65) NS_SALLY(0.57),READY,False
video_35_157_signer_READY_1,LOOK YES NS_SALLY GREAT GOOD PT_DEM3 PT_PRO1PL WHAT READY,LOOK(0.79) YES(0.69) NS_SALLY(0.67) GREAT(0.62) GOOD(0.61) PT_DEM3(0.61) PT_PRO1PL(0.57) WHAT(0.56) READY(0.49),READY,False
video_36_156_signer_READY_1,YES GOOD WHAT READY FINISH PT_DEM3 RIGHT GREAT,YES(0.74) GOOD(0.73) WHAT(0.59) READY(0.58) FINISH(0.56) PT_DEM3(0.53) RIGHT(0.52) GREAT(0.46),READY,False
video_37_130_signer_READY_1,LOOK GOOD YES WHAT PT_DEM3 NS_SALLY GREAT READY PT_PRO1PL,LOOK(0.74) GOOD(0.63) YES(0.63) WHAT(0.60) PT_DEM3(0.56) NS_SALLY(0.50) GREAT(0.50) READY(0.47) PT_PRO1PL(0.46),READY,False
video_40_29_signer_READY_1,YES GOOD PT_DEM3 LOOK GREAT WHAT,YES(0.85) GOOD(0.75) PT_DEM3(0.68) LOOK(0.62) GREAT(0.60) WHAT(0.57),READY,False
video_40_44_signer_READY_1,BYE HELLO NS_SALLY NS_POSSUM LOOK,BYE(0.81) HELLO(0.66) NS_SALLY(0.62) NS_POSSUM(0.50) LOOK(0.45),READY,False
video_40_147_signer_READY_1,YES GOOD WHAT FINISH PT_DEM3 READY GREAT,YES(0.76) GOOD(0.69) WHAT(0.58) FINISH(0.53) PT_DEM3(0.49) READY(0.46) GREAT(0.45),READY,False
video_40_151_signer_READY_1,NS_SALLY LOOK YES GREAT WHAT PT_DEM3 PT_PRO1PL GOOD READY NOW FINISH,NS_SALLY(0.70) LOOK(0.68) YES(0.67) GREAT(0.62) WHAT(0.61) PT_DEM3(0.59) PT_PRO1PL(0.59) GOOD(0.56) READY(0.55) NOW(0.47) FINISH(0.46),READY,False
video_43_111_signer_READY_1,LOOK GREAT YES GO PT_PRO2 PT_PRO1PL PT_DEM3 KNOW WHAT PT_PRO1 NS_SALLY READY CAN ONE PT_POSS1,LOOK(0.68) GREAT(0.68) YES(0.64) GO(0.61) PT_PRO2(0.57) PT_PRO1PL(0.56) PT_DEM3(0.54) KNOW(0.53) WHAT(0.50) PT_PRO1(0.50) NS_SALLY(0.49) READY(0.48) CAN(0.47) ONE(0.46) PT_POSS1(0.46),READY,False
video_45_110_signer_READY_1,BYE PT_PRO1PL READY YES FINISH GREAT LOOK GO GOOD WATCH NS_SALLY OKAY HELLO EVERYONE,BYE(0.81) PT_PRO1PL(0.70) READY(0.64) YES(0.63) FINISH(0.61) GREAT(0.59) LOOK(0.55) GO(0.55) GOOD(0.51) WATCH(0.50) NS_SALLY(0.50) OKAY(0.48) HELLO(0.46) EVERYONE(0.46),READY,False
video_45_111_signer_READY_1,LOOK NS_SALLY YES GREAT PT_PRO1PL WATCH,LOOK(0.73) NS_SALLY(0.72) YES(0.62) GREAT(0.60) PT_PRO1PL(0.58) WATCH(0.46),READY,False
video_49_59_signer_READY_1,PT_PRO1PL FINISH WATCH YES GO BYE GREAT READY GOOD EVERYONE NS_SALLY,PT_PRO1PL(0.68) FINISH(0.66) WATCH(0.64) YES(0.63) GO(0.60) BYE(0.57) GREAT(0.57) READY(0.54) GOOD(0.51) EVERYONE(0.49) NS_SALLY(0.47),READY,False
video_50_58_signer_READY_1,YES PT_PRO1PL FINISH GOOD GO NOW READY LOOK GREAT PT_DEM3 WHAT,YES(0.64) PT_PRO1PL(0.63) FINISH(0.61) GOOD(0.61) GO(0.57) NOW(0.56) READY(0.54) LOOK(0.53) GREAT(0.52) PT_DEM3(0.48) WHAT(0.46),READY,False
video_50_115_signer_READY_1,LOOK GOOD FINISH PT_DEM3 WHAT NS_SALLY,LOOK(0.63) GOOD(0.62) FINISH(0.53) PT_DEM3(0.50) WHAT(0.48) NS_SALLY(0.46),READY,False
video_51_87_signer_READY_1,WATCH NS_SALLY YES PT_PRO1PL LOOK GREAT BYE GO,WATCH(0.77) NS_SALLY(0.74) YES(0.70) PT_PRO1PL(0.68) LOOK(0.64) GREAT(0.62) BYE(0.49) GO(0.46),READY,False
video_53_149_signer_READY_1,NS_SALLY PT_PRO1PL YES WATCH LOOK GREAT BYE GO FINISH,NS_SALLY(0.77) PT_PRO1PL(0.70) YES(0.70) WATCH(0.67) LOOK(0.65) GREAT(0.65) BYE(0.57) GO(0.51) FINISH(0.46),READY,False
video_56_82_signer_READY_1,NOW READY PT_PRO1PL FINISH GO GOOD BYE LOOK WHAT YES,NOW(0.67) READY(0.65) PT_PRO1PL(0.65) FINISH(0.61) GO(0.55) GOOD(0.55) BYE(0.54) LOOK(0.54) WHAT(0.49) YES(0.46),READY,False
video_58_43_signer_READY_1,LOOK YES NS_SALLY GREAT PT_DEM3 WHAT,LOOK(0.76) YES(0.73) NS_SALLY(0.72) GREAT(0.70) PT_DEM3(0.60) WHAT(0.50),READY,False
video_58_61_signer_READY_1,PT_PRO1PL FINISH YES GO NOW READY GREAT GOOD LOOK WATCH,PT_PRO1PL(0.72) FINISH(0.72) YES(0.67) GO(0.65) NOW(0.64) READY(0.62) GREAT(0.57) GOOD(0.57) LOOK(0.51) WATCH(0.50),READY,False
video_60_128_signer_READY_1,YES GOOD WHAT PT_DEM3 LOOK GREAT NS_SALLY PT_PRO1PL,YES(0.72) GOOD(0.65) WHAT(0.58) PT_DEM3(0.54) LOOK(0.53) GREAT(0.53) NS_SALLY(0.50) PT_PRO1PL(0.45),READY,False
video_63_52_signer_READY_1,PT_PRO1PL FINISH READY NOW YES GO LOOK GREAT GOOD WATCH OKAY PT_DEM3 ALL,PT_PRO1PL(0.71) FINISH(0.70) READY(0.70) NOW(0.68) YES(0.65) GO(0.59) LOOK(0.57) GREAT(0.56) GOOD(0.55) WATCH(0.51) OKAY(0.51) PT_DEM3(0.49) ALL(0.49),READY,False
video_64_150_signer_READY_1,NOW READY FINISH PT_PRO1PL GOOD GO LOOK YES WHAT NEXT ONE PT_DEM3,NOW(0.73) READY(0.73) FINISH(0.67) PT_PRO1PL(0.63) GOOD(0.57) GO(0.57) LOOK(0.53) YES(0.53) WHAT(0.52) NEXT(0.51) ONE(0.47) PT_DEM3(0.46),READY,False
video_69_9_signer_READY_1,LOOK NS_SALLY GOOD PT_DEM3 GREAT WHAT,LOOK(0.86) NS_SALLY(0.72) GOOD(0.59) PT_DEM3(0.55) GREAT(0.49) WHAT(0.48),READY,False
video_1_56_signer_ONE_1,FINISH PT_PRO1PL GO TIME READY NOW BYE YES GOOD PT_PRO2 PT_PRO1,FINISH(0.67) PT_PRO1PL(0.65) GO(0.64) TIME(0.64) READY(0.62) NOW(0.58) BYE(0.56) YES(0.55) GOOD(0.50) PT_PRO2(0.46) PT_PRO1(0.45),ONE,False
video_4_123_signer_ONE_1,LOOK NS_SALLY PT_PRO1PL YES GREAT GOOD WHAT,LOOK(0.91) NS_SALLY(0.78) PT_PRO1PL(0.55) YES(0.54) GREAT(0.54) GOOD(0.49) WHAT(0.48),ONE,False
video_9_56_signer_ONE_1,KNOW YES PT_DEM3 WHAT PT_PRO1 GOOD LOOK,KNOW(0.65) YES(0.62) PT_DEM3(0.55) WHAT(0.53) PT_PRO1(0.53) GOOD(0.52) LOOK(0.51),ONE,False
video_12_79_signer_ONE_1,GOOD FINISH KNOW YES WHAT PT_PRO1 READY NOW GO PT_PRO1PL,GOOD(0.61) FINISH(0.60) KNOW(0.58) YES(0.55) WHAT(0.55) PT_PRO1(0.55) READY(0.53) NOW(0.52) GO(0.51) PT_PRO1PL(0.49),ONE,False
video_13_51_signer_ONE_1,THINK KNOW YES NS_POSSUM PT_PRO2 PT_PRO1 HAVE BUT PT_PRO3 WHAT,THINK(0.82) KNOW(0.65) YES(0.61) NS_POSSUM(0.61) PT_PRO2(0.60) PT_PRO1(0.60) HAVE(0.51) BUT(0.50) PT_PRO3(0.49) WHAT(0.49),ONE,False
video_13_55_signer_ONE_1,BUT KNOW PT_PRO1 THINK WHAT NS_SALLY HAVE MAKE NS_POSSUM DO PT_DEM3 PT_PRO3 YES PT_PRO3PL ONE VERY GOOD PT_PRO2,BUT(0.69) KNOW(0.64) PT_PRO1(0.63) THINK(0.60) WHAT(0.59) NS_SALLY(0.59) HAVE(0.51) MAKE(0.51) NS_POSSUM(0.51) DO(0.49) PT_DEM3(0.49) PT_PRO3(0.49) YES(0.48) PT_PRO3PL(0.47) ONE(0.47) VERY(0.46) GOOD(0.46) PT_PRO2(0.46),ONE,False
video_13_130_signer_ONE_1,YES GOOD PT_PRO1PL LOOK READY FINISH PT_DEM3 GREAT WHAT GO,YES(0.69) GOOD(0.60) PT_PRO1PL(0.60) LOOK(0.58) READY(0.56) FINISH(0.51) PT_DEM3(0.51) GREAT(0.48) WHAT(0.48) GO(0.48),ONE,False
video_72_117_signer_READY_1,YES GOOD PT_DEM3 LOOK WHAT GREAT READY PT_PRO1PL,YES(0.77) GOOD(0.72) PT_DEM3(0.61) LOOK(0.59) WHAT(0.55) GREAT(0.51) READY(0.48) PT_PRO1PL(0.47),READY,False
video_73_51_signer_READY_1,PT_PRO1PL YES LOOK GO READY FINISH GOOD GREAT BYE NOW NS_SALLY OKAY,PT_PRO1PL(0.68) YES(0.65) LOOK(0.61) GO(0.59) READY(0.57) FINISH(0.57) GOOD(0.56) GREAT(0.52) BYE(0.49) NOW(0.48) NS_SALLY(0.46) OKAY(0.45),READY,False
video_73_55_signer_READY_1,LOOK NS_SALLY PT_PRO1PL PT_DEM3 GREAT,LOOK(0.86) NS_SALLY(0.66) PT_PRO1PL(0.51) PT_DEM3(0.48) GREAT(0.47),READY,False
video_73_56_signer_READY_1,NOW PT_PRO1PL READY FINISH GOOD YES GO WHAT LOOK WATCH PT_PRO1,NOW(0.66) PT_PRO1PL(0.65) READY(0.63) FINISH(0.62) GOOD(0.58) YES(0.57) GO(0.54) WHAT(0.54) LOOK(0.49) WATCH(0.48) PT_PRO1(0.47),READY,False
video_73_76_signer_READY_1,GOOD NS_SALLY WHAT FINISH ONE NOW LOOK READY PT_DEM3 PT_PRO1PL MAKE,GOOD(0.68) NS_SALLY(0.66) WHAT(0.62) FINISH(0.60) ONE(0.59) NOW(0.59) LOOK(0.59) READY(0.56) PT_DEM3(0.55) PT_PRO1PL(0.51) MAKE(0.49),READY,False
video_73_86_signer_READY_1,PT_PRO1PL BYE GO YES LOOK READY FINISH OKAY GREAT NOW GOOD NS_SALLY ALL WATCH PT_DEM3,PT_PRO1PL(0.74) BYE(0.71) GO(0.61) YES(0.60) LOOK(0.59) READY(0.59) FINISH(0.57) OKAY(0.55) GREAT(0.53) NOW(0.51) GOOD(0.48) NS_SALLY(0.48) ALL(0.47) WATCH(0.46) PT_DEM3(0.46),READY,False
video_77_185_signer_READY_1,PT_PRO1PL YES FINISH NOW LOOK GO READY GREAT NS_SALLY GOOD WHAT PT_DEM3,PT_PRO1PL(0.66) YES(0.63) FINISH(0.61) NOW(0.60) LOOK(0.58) GO(0.58) READY(0.57) GREAT(0.57) NS_SALLY(0.53) GOOD(0.52) WHAT(0.49) PT_DEM3(0.47),READY,False
video_81_147_signer_READY_1,LOOK YES GREAT PT_PRO1PL PT_DEM3 FINISH READY,LOOK(0.73) YES(0.69) GREAT(0.67) PT_PRO1PL(0.62) PT_DEM3(0.53) FINISH(0.47) READY(0.45),READY,False
video_82_172_signer_READY_1,GOOD YES WHAT PT_DEM3 LOOK GREAT,GOOD(0.76) YES(0.73) WHAT(0.65) PT_DEM3(0.64) LOOK(0.53) GREAT(0.46),READY,False
video_82_173_signer_READY_1,BYE LOOK EVERYONE NS_POSSUM,BYE(0.90) LOOK(0.54) EVERYONE(0.50) NS_POSSUM(0.49),READY,False
video_82_176_signer_READY_1,BYE EVERYONE HELLO LOOK GO,BYE(0.90) EVERYONE(0.68) HELLO(0.57) LOOK(0.50) GO(0.46),READY,False
video_86_86_signer_READY_1,NOW FINISH READY PT_PRO1PL YES WHAT LOOK PT_DEM3 GREAT GOOD GO PT_POSS1 NS_SALLY PT_PRO1,NOW(0.72) FINISH(0.66) READY(0.64) PT_PRO1PL(0.60) YES(0.58) WHAT(0.58) LOOK(0.54) PT_DEM3(0.54) GREAT(0.53) GOOD(0.53) GO(0.52) PT_POSS1(0.50) NS_SALLY(0.48) PT_PRO1(0.45),READY,False
video_86_92_signer_READY_1,NS_SALLY PT_PRO1PL BYE LOOK WATCH YES GREAT GO READY FINISH GOOD PT_DEM3 OKAY,NS_SALLY(0.76) PT_PRO1PL(0.68) BYE(0.62) LOOK(0.62) WATCH(0.62) YES(0.59) GREAT(0.57) GO(0.53) READY(0.52) FINISH(0.49) GOOD(0.47) PT_DEM3(0.46) OKAY(0.45),READY,False
video_86_157_signer_READY_1,PT_PRO1PL LOOK READY YES BYE GOOD FINISH NOW GREAT OKAY PT_DEM3 GO ALL,PT_PRO1PL(0.74) LOOK(0.71) READY(0.68) YES(0.66) BYE(0.61) GOOD(0.58) FINISH(0.57) NOW(0.54) GREAT(0.53) OKAY(0.50) PT_DEM3(0.50) GO(0.49) ALL(0.46),READY,False
video_87_36_signer_READY_1,PT_PRO1PL LOOK NOW READY GO FINISH YES GREAT GOOD,PT_PRO1PL(0.62) LOOK(0.62) NOW(0.60) READY(0.59) GO(0.56) FINISH(0.55) YES(0.53) GREAT(0.51) GOOD(0.47),READY,False
video_87_185_signer_READY_1,YES GOOD READY FINISH WHAT PT_PRO1PL NOW GO WATCH PT_DEM3 TIME GREAT,YES(0.68) GOOD(0.67) READY(0.66) FINISH(0.65) WHAT(0.58) PT_PRO1PL(0.56) NOW(0.51) GO(0.50) WATCH(0.49) PT_DEM3(0.48) TIME(0.47) GREAT(0.46),READY,False
video_88_9_signer_READY_1,GOOD YES READY PT_DEM3 WHAT KNOW FINISH PT_PRO1PL PT_PRO1 NOW,GOOD(0.68) YES(0.64) READY(0.56) PT_DEM3(0.56) WHAT(0.54) KNOW(0.53) FINISH(0.53) PT_PRO1PL(0.50) PT_PRO1(0.46) NOW(0.45),READY,False
video_88_68_signer_READY_1,GREAT LOOK YES BYE PT_PRO1PL NS_SALLY GO FINISH,GREAT(0.67) LOOK(0.66) YES(0.64) BYE(0.61) PT_PRO1PL(0.60) NS_SALLY(0.59) GO(0.49) FINISH(0.45),READY,False
video_89_137_signer_READY_1,PT_PRO1PL YES LOOK FINISH GO GREAT NOW PT_PRO1 KNOW READY PT_DEM3 GOOD,PT_PRO1PL(0.63) YES(0.62) LOOK(0.59) FINISH(0.59) GO(0.58) GREAT(0.56) NOW(0.52) PT_PRO1(0.49) KNOW(0.49) READY(0.48) PT_DEM3(0.48) GOOD(0.47),READY,False
video_89_146_signer_READY_1,NS_SALLY LOOK YES WATCH GREAT PT_PRO1PL WHAT GOOD PT_DEM3 READY,NS_SALLY(0.77) LOOK(0.75) YES(0.70) WATCH(0.65) GREAT(0.63) PT_PRO1PL(0.62) WHAT(0.56) GOOD(0.55) PT_DEM3(0.54) READY(0.50),READY,False
video_90_147_signer_READY_1,LOOK BYE,LOOK(0.91) BYE(0.55),READY,False
video_18_71_signer_GOOD_1,GOOD YES PT_DEM3 WHAT LOOK RIGHT,GOOD(0.81) YES(0.71) PT_DEM3(0.64) WHAT(0.60) LOOK(0.60) RIGHT(0.48),GOOD,False
video_19_17_signer_GOOD_1,GOOD READY WHAT NOW FINISH LOOK PT_PRO1PL YES PT_DEM3 ONE,GOOD(0.69) READY(0.61) WHAT(0.59) NOW(0.55) FINISH(0.55) LOOK(0.54) PT_PRO1PL(0.53) YES(0.51) PT_DEM3(0.49) ONE(0.46),GOOD,False
video_19_42_signer_GOOD_1,YES PT_DEM3 GREAT LOOK KNOW WHAT GOOD,YES(0.84) PT_DEM3(0.72) GREAT(0.68) LOOK(0.67) KNOW(0.65) WHAT(0.54) GOOD(0.51),GOOD,False
video_19_58_signer_GOOD_1,TIME NOW FINISH READY PT_PRO2 GOOD PT_PRO1PL THINK GO YES MAKE PT_PRO1 KNOW WHAT NEED PT_DEM3 CAN NS_POSSUM PT_PRO3 LEARN,TIME(0.68) NOW(0.66) FINISH(0.66) READY(0.65) PT_PRO2(0.61) GOOD(0.61) PT_PRO1PL(0.60) THINK(0.59) GO(0.58) YES(0.58) MAKE(0.58) PT_PRO1(0.58) KNOW(0.56) WHAT(0.53) NEED(0.51) PT_DEM3(0.50) CAN(0.49) NS_POSSUM(0.48) PT_PRO3(0.46) LEARN(0.45),GOOD,False
video_19_101_signer_GOOD_1,FINISH READY YES GOOD PT_PRO1PL NOW WHAT WATCH NEXT PT_DEM3 GREAT GO,FINISH(0.74) READY(0.70) YES(0.66) GOOD(0.62) PT_PRO1PL(0.62) NOW(0.57) WHAT(0.57) WATCH(0.50) NEXT(0.49) PT_DEM3(0.49) GREAT(0.49) GO(0.47),GOOD,False
video_19_107_signer_GOOD_1,YES GOOD LOOK PT_DEM3 RIGHT GREAT WHAT READY,YES(0.85) GOOD(0.78) LOOK(0.62) PT_DEM3(0.61) RIGHT(0.55) GREAT(0.53) WHAT(0.53) READY(0.50),GOOD,False
video_19_114_signer_GOOD_1,YES GOOD PT_DEM3 WATCH GREAT WHAT LOOK READY PT_PRO1PL,YES(0.84) GOOD(0.76) PT_DEM3(0.67) WATCH(0.64) GREAT(0.61) WHAT(0.59) LOOK(0.57) READY(0.54) PT_PRO1PL(0.45),GOOD,False
video_19_118_signer_GOOD_1,LOOK YES PT_DEM3 GOOD GREAT WHAT RIGHT,LOOK(0.80) YES(0.79) PT_DEM3(0.75) GOOD(0.66) GREAT(0.61) WHAT(0.59) RIGHT(0.47),GOOD,False
video_19_147_signer_GOOD_1,LOOK PT_DEM3 GOOD YES WHAT GREAT NS_SALLY,LOOK(0.78) PT_DEM3(0.72) GOOD(0.60) YES(0.59) WHAT(0.58) GREAT(0.54) NS_SALLY(0.49),GOOD,False
