;Video_Name;Video_Clip_Name;Subtitle;Split;Signer_ID
12984;Video_85;video_85_78;that was beautiful was not it possum .;test;1
12985;Video_85;video_85_79;it is a lot of fun to do things like that .;train;1
12986;Video_85;video_85_80;to do that is to reuse .;train;1
12987;Video_85;video_85_81;that is like my cricket ball .;train;2
12988;Video_85;video_85_82;i always reuse my cricket ball .;train;2
12989;Video_85;video_85_83;i would never throw it away .;train;2
12990;Video_85;video_85_84;yes well i am relieved to hear that .;dev;1
12991;Video_85;video_85_85;because if you wanted to play cricket that would mean i would have to buy you a cricket ball every time .;train;1
12992;Video_85;video_85_86;i would have to go back and forth to the shop every day and that would be wasteful .;train;1
12993;Video_85;video_85_87;you are funny possum .;train;1
12994;Video_85;video_85_88;but that is not the real meaning of reuse though .;train;1
12995;Video_85;video_85_89;if we buy something and we have used it for a specific purpose instead of throwing it into the bin we can try and use it for something else .;train;1
12996;Video_85;video_85_90;for example we might be able to use it as a container .;train;1
12997;Video_85;video_85_91;that is what i mean by reusing .;train;1
12998;Video_85;video_85_92;i see .;train;2
12999;Video_85;video_85_93;there are two different things .;train;2
13000;Video_85;video_85_94;there is recycling and there is reusing .;train;2
13001;Video_85;video_85_95;they are different that is right .;train;1
13002;Video_85;video_85_96;i like to try to reduce the amount of things around the house that i use .;train;1
13003;Video_85;video_85_97;another example is my car .;train;1
13004;Video_85;video_85_98;the shop is just around the corner so i do not drive there because that would be a waste of petrol .;train;1
13005;Video_85;video_85_99;i walk to the shop and that way i do not have to keep putting petrol in my car .;train;1
13006;Video_85;video_85_100;when i go shopping for food i take my own bags .;train;1
13007;Video_85;video_85_101;i do not want to use their plastic bags .;train;1
13008;Video_85;video_85_102;i do not want a big pile of them here .;train;1
13009;Video_85;video_85_103;possum remember that time you reduced the amount of things in your tree by taking some things out .;train;1
13010;Video_85;video_85_104;yeah but there is still lots of things in there at the moment sally .;train;2
13011;Video_85;video_85_106;i tell you what why do not we watch some children learning about recycling .;dev;1
13012;Video_85;video_85_107;yeah let us watch .;train;2
13013;Video_85;video_85_108;paper recycling .;train;29
13014;Video_85;video_85_108_1;paper recycling .;train;29
13015;Video_85;video_85_108_2;paper recycling .;train;29
13016;Video_85;video_85_108_3;paper recycling .;train;29
13017;Video_85;video_85_109;that was great .;train;1
13018;Video_85;video_85_110;they were great at recycling .;train;2
13019;Video_85;video_85_111;i have learned so much .;dev;1
13020;Video_85;video_85_112;sally you and i are really good at reusing things but i learned so much from those children .;train;2
13021;Video_85;video_85_113;possum you look like you are thinking of something what is it .;train;1
13022;Video_85;video_85_114;well sally i was thinking there is lots of things in my tree .;train;2
13023;Video_85;video_85_115;i think i might divide them into things i can recycle and things that i can reuse .;train;2
13024;Video_85;video_85_116;i have had a thought possum .;train;1
13025;Video_85;video_85_117;why do not we sort through the rubbish too .;train;1
13026;Video_85;video_85_118;we can work out what can be recycled like this milk bottle .;train;1
13027;Video_85;video_85_119;can you put that out there .;train;1
13028;Video_85;video_85_120;sally yes .;test;1
13029;Video_85;video_85_121;can you please make me some signs with the names of the things that i can recycle .;train;2
13030;Video_85;video_85_122;i am going to need cardboard .;train;2
13031;Video_85;video_85_123;glass yes .;train;2
13032;Video_85;video_85_124;plastic .;train;1
13033;Video_85;video_85_125;metal right .;train;2
13034;Video_85;video_85_126;i can make those for you .;train;1
13035;Video_85;video_85_127;right i think i have got more in my tree .;train;2
13036;Video_85;video_85_128;this that can go there .;dev;2
13037;Video_85;video_85_130;hi .;train;2
13038;Video_85;video_85_131;would you like me to put these down .;train;1
13039;Video_85;video_85_139;great is that what you needed .;train;2
13040;Video_85;video_85_140;i will go back inside now .;train;1
13041;Video_85;video_85_141;i think i have got more in my tree .;test;2
13042;Video_85;video_85_142;there is so many things here .;test;1
13043;Video_85;video_85_143;did this all come out of your tree .;train;1
13044;Video_85;video_85_144;yes it did i have got more in there .;train;2
13045;Video_85;video_85_145;but i want to use those things for art and craft and other things .;train;2
13046;Video_85;video_85_146;let me show you all the things that can be recycled .;train;2
13047;Video_85;video_85_147;right now that is cardboard .;train;2
13048;Video_85;video_85_148;plastic .;train;2
13049;Video_85;video_85_149;glass .;train;2
13050;Video_85;video_85_150;metal .;train;2
13051;Video_85;video_85_151;that is great well done possum .;dev;2
13052;Video_85;video_85_152;it is wonderful that you have sorted all of this out .;train;1
13053;Video_85;video_85_153;why do not we watch some children telling us more about recycling .;train;1
13054;Video_85;video_85_154;let us watch .;train;2
13055;Video_85;video_85_155;it is good for the earth when there is no rubbish .;train;30
13056;Video_85;video_85_156;at home i have a compost bin to put scraps in and help fertilise the garden and help it grow .;train;3
13057;Video_85;video_85_157;not wasting things is very good for the planet .;train;14
13058;Video_85;video_85_158;i like to think of different ways i can reuse my rubbish .;train;19
13059;Video_85;video_85_159;my family at home sort our rubbish .;train;31
13060;Video_85;video_85_160;we put rubbish in the rubbish bin and other things like metal steel paper and plastic we put into the recycling bin .;train;31
13061;Video_85;video_85_161;at home we have a compost bin .;train;19
13062;Video_85;video_85_162;we tip it out onto the garden to help it grow .;train;19
13063;Video_85;video_85_163;i think recycling is very important because it saves the earth .;train;32
13064;Video_85;video_85_164;at my home we use vegetable peelings and we put them in the garden to help the flowers grow and become beautiful .;train;15
13065;Video_85;video_85_165;that was great .;train;2
13066;Video_85;video_85_166;yes those children were very knowledgeable about recycling were not they .;train;1
13067;Video_85;video_85_167;today we have learned so much about what can be thrown into the rubbish and what can be recycled .;train;1
13068;Video_85;video_85_168;look at what you have done here well done .;train;1
13069;Video_85;video_85_169;yeah and there is no need to waste anything .;dev;2
13070;Video_85;video_85_170;we can always reuse things to keep the world healthy and clean for years to come .;train;2
13071;Video_85;video_85_171;that is right .;train;1
13072;Video_85;video_85_172;we should always look at what we are throwing away and think if it can be reused or not .;train;1
13073;Video_85;video_85_173;it is a very good thing for us to do .;train;1
13074;Video_85;video_85_174;well our time is up .;dev;1
13075;Video_85;video_85_175;thanks for watching .;train;2
13076;Video_85;video_85_176;see you next time .;train;1
13077;Video_85;video_85_177;bye .;train;2
13078;Video_85;video_85_177_1;bye .;train;2
13079;Video_85;video_85_178;sally yes .;dev;2
13080;Video_85;video_85_179;i could keep this i could reuse it .;train;2
13081;Video_86;video_86_0;hello .;train;1
13082;Video_86;video_86_1;look .;train;1
13083;Video_86;video_86_2;look .;train;1
13084;Video_86;video_86_3;i am sally .;train;1
13085;Video_86;video_86_4;i am possum .;train;2
13086;Video_86;video_86_5;hello .;train;2
13087;Video_86;video_86_6;hello .;train;2
13088;Video_86;video_86_7;hello everyone .;train;1
13089;Video_86;video_86_8;i am reading this book while possum is outside playing .;train;1
13090;Video_86;video_86_9;he is going to be all hot and sweaty and he will come in wanting a nice cold drink soon .;train;1
13091;Video_86;video_86_10;hi everyone .;train;2
13092;Video_86;video_86_11;i am now going to throw it into the third hoop .;train;2
13093;Video_86;video_86_12;i missed .;train;2
13094;Video_86;video_86_13;well it is sallys turn now .;train;2
13095;Video_86;video_86_14;but she is inside .;train;2
13096;Video_86;video_86_15;that is ok i will have her turn .;train;2
13097;Video_86;video_86_18;that was so much fun .;train;2
13098;Video_86;video_86_19;i really enjoyed that .;train;2
13099;Video_86;video_86_20;it is such a hot day .;train;2
13100;Video_86;video_86_21;luckily i have a nice cold glass of water inside and it is even colder because i have put some ice in it from the freezer .;train;2
13101;Video_86;video_86_22;i am so thirsty .;train;2
13102;Video_86;video_86_23;i need that drink .;train;2
13103;Video_86;video_86_24;hello .;train;1
13104;Video_86;video_86_25;hi sally is it nice and hot outside possum .;train;2
13105;Video_86;video_86_26;yes it is very hot .;dev;2
13106;Video_86;video_86_27;i want a nice cold drink to quench my thirst .;train;2
13107;Video_86;video_86_28;ok great .;train;1
13108;Video_86;video_86_29;what .;dev;2
13109;Video_86;video_86_30;this is very strange .;train;2
13110;Video_86;video_86_31;i am going to need my magnifying glass for this .;train;2
13111;Video_86;video_86_32;possum what is the matter .;train;1
13112;Video_86;video_86_33;is there something wrong .;train;1
13113;Video_86;video_86_34;no nothing sally .;train;2
13114;Video_86;video_86_35;you just continue reading your book .;train;2
13115;Video_86;video_86_36;i do not want to worry sally .;train;2
13116;Video_86;video_86_37;remember when i told you that i put some ice in my nice cold drink .;train;1
13117;Video_86;video_86_38;but look now the ice is missing .;train;2
13118;Video_86;video_86_39;i will need to check sallys glass to see if there is ice in there .;train;2
13119;Video_86;video_86_40;look she has ice .;train;2
13120;Video_86;video_86_43;did she take it .;train;2
13121;Video_86;video_86_44;i can not be sure .;train;2
13122;Video_86;video_86_45;this is a real mystery .;test;2
13123;Video_86;video_86_46;possum what is the matter .;test;1
13124;Video_86;video_86_47;what are you looking at .;test;1
13125;Video_86;video_86_49;sally you are my friend are not you .;dev;2
13126;Video_86;video_86_50;yes of course i am your friend .;train;2
13127;Video_86;video_86_51;what is the matter please tell me .;dev;1
13128;Video_86;video_86_52;well before i had ice in my glass .;train;2
13129;Video_86;video_86_53;you have got ice in yours .;train;2
13130;Video_86;video_86_54;now mine is missing .;train;2
13131;Video_86;video_86_55;did you take my ice .;train;1
13132;Video_86;video_86_56;no possum i got this ice from the freezer .;train;2
13133;Video_86;video_86_57;i filled up my glass and put the ice in it so i could drink it .;train;1
13134;Video_86;video_86_58;have you tried your drink yet .;train;1
13135;Video_86;video_86_59;no not yet .;train;2
13136;Video_86;video_86_62;yes how did it get so cold .;train;2
13137;Video_86;video_86_63;there is no ice in there .;dev;2
13138;Video_86;video_86_64;well there was ice in there before but it is melted .;train;1
13139;Video_86;video_86_65;when you went outside to play the heat made the ice melt .;train;1
13140;Video_86;video_86_66;the ice in my glass will soon melt too .;train;1
13141;Video_86;video_86_67;i get it .;train;2
13142;Video_86;video_86_68;i was so worried that it was missing but it had just melted .;train;2
13143;Video_86;video_86_69;yes that is right .;dev;1
13144;Video_86;video_86_70;water really is an amazing thing .;train;1
13145;Video_86;video_86_71;when it comes out of the tap it is a liquid .;train;1
13146;Video_86;video_86_72;when you put it in the freezer it turns into a solid and it becomes ice .;train;1
13147;Video_86;video_86_73;then when you take it out and you leave it in the heat it melts again and becomes a liquid .;train;1
13148;Video_86;video_86_74;sally can you watch ice melt .;train;2
13149;Video_86;video_86_75;can we see it .;train;1
13150;Video_86;video_86_75_1;of course .;train;1
13151;Video_86;video_86_76;why do not you grab the ice tray and we can watch the ice melt .;train;1
13152;Video_86;video_86_77;that is great possum .;train;1
13153;Video_86;video_86_78;great .;train;2
13154;Video_86;video_86_79;possum why do not we do an experiment .;train;1
13155;Video_86;video_86_80;let us get some glasses and fill them with different types of water and see what the ice cubes do .;train;1
13156;Video_86;video_86_81;we can see which one melts the fastest .;train;1
13157;Video_86;video_86_82;we are going to need some glasses .;train;1
13158;Video_86;video_86_83;let us get them ok .;test;1
13159;Video_86;video_86_84;stop .;train;1
13160;Video_86;video_86_85;good great .;train;1
13161;Video_86;video_86_86;now we have got the glasses ready .;train;1
13162;Video_86;video_86_87;we have got hot water in this one .;train;2
13163;Video_86;video_86_88;tap water in this one .;train;1
13164;Video_86;video_86_89;this one is got cold water in it .;train;1
13165;Video_86;video_86_90;this one is got no water .;test;1
13166;Video_86;video_86_91;now we need to put an ice cube in each of the glasses and as soon as we have done that i will start the timer and when the ice has melted you let me know and i will write down how long it took to melt ok .;train;1
13167;Video_86;video_86_92;ok ready .;dev;2
13168;Video_86;video_86_93;i am ready .;train;1
13169;Video_86;video_86_94;now sally now .;test;2
13170;Video_86;video_86_95;now sally .;dev;2
13171;Video_86;video_86_96;sally this is taking too long .;train;2
13172;Video_86;video_86_97;why do not we go outside and play some hopscotch .;train;2
13173;Video_86;video_86_98;ok let us go alright let us go .;test;2
13174;Video_86;video_86_99;come on .;train;2
13175;Video_86;video_86_101;look sally it is almost ready .;train;2
13176;Video_86;video_86_102;sally all of them have melted but this last one has not .;train;2
13177;Video_86;video_86_103;that is right .;train;2
13178;Video_86;video_86_104;come on let us go outside and play some soccer .;train;2
13179;Video_86;video_86_105;good idea let us go .;test;2
13180;Video_86;video_86_105_1;come on .;train;2
13181;Video_86;video_86_106;it is almost melted .;train;2
13182;Video_86;video_86_107;sally the hot water was the fastest .;train;2
13183;Video_86;video_86_108;then the tap water then the cold water and the slowest was no water .;train;2
13184;Video_86;video_86_109;that is right .;train;1
13185;Video_86;video_86_110;what a great experiment .;train;1
13186;Video_86;video_86_111;i really enjoyed that .;train;1
13187;Video_86;video_86_112;well why do not we clean this up and i can get ready to make our muffins .;train;1
13188;Video_86;video_86_113;alright let us put this away .;dev;2
13189;Video_86;video_86_114;healthy coconut and carrot muffins .;train;1
13190;Video_86;video_86_115;yeah let us see what we need .;test;1
13191;Video_86;video_86_116;now we do not actually need a whole coconut .;train;1
13192;Video_86;video_86_117;what we need is shredded coconut .;train;1
13193;Video_86;video_86_118;the shredded coconut is the white stuff inside the coconut which is what i have here .;train;1
13194;Video_86;video_86_119;we also need some coconut oil .;train;1
13195;Video_86;video_86_120;i know what the oil is that is the liquid that smells delicious .;train;2
13196;Video_86;video_86_121;yes that is right .;train;1
13197;Video_86;video_86_122;i put it in the fridge sally should i get it .;train;2
13198;Video_86;video_86_123;ok you get it possum .;dev;1
13199;Video_86;video_86_124;you watch he is going to get a real shock .;train;1
13200;Video_86;video_86_126;yes that is the coconut oil .;train;1
13201;Video_86;video_86_127;this is a real mystery .;train;2
13202;Video_86;video_86_128;it smells the same but why has it gone white and hard .;train;2
13203;Video_86;video_86_129;did someone come in and swap it over .;train;2
13204;Video_86;video_86_130;possum i can see you are trying to solve the mystery .;train;1
13205;Video_86;video_86_131;how about while you are trying to solve it we watch some children learning about things that can melt .;train;1
13206;Video_86;video_86_132;that might give you a few ideas .;train;1
13207;Video_86;video_86_133;let us watch .;train;2
13208;Video_86;video_86_133_1;let us watch .;train;2
13209;Video_86;video_86_134;that was great .;train;1
13210;Video_86;video_86_135;yeah i am learning a lot about this mystery .;train;2
13211;Video_86;video_86_137;i know .;train;2
13212;Video_86;video_86_138;when you put water into a tray and you put it into the freezer it becomes hard .;train;2
13213;Video_86;video_86_139;yes it does .;dev;1
13214;Video_86;video_86_140;then you get a cup of water and you put some ice in the cup and it slowly melts like butter too .;train;2
13215;Video_86;video_86_141;if you put the butter into a hot pan it melts .;train;2
13216;Video_86;video_86_142;that is right .;train;1
13217;Video_86;video_86_143;cheese as well yes .;train;2
13218;Video_86;video_86_144;you put cheese on a pizza and put it into the oven when it gets nice and hot the cheese melts .;train;2
13219;Video_86;video_86_145;does that mean that when some things get cold they become hard and when they get hot they melt .;train;2
13220;Video_86;video_86_146;that is exactly right possum .;train;1
13221;Video_86;video_86_147;that means the mystery of the coconut oil has been solved .;train;2
13222;Video_86;video_86_148;great .;train;1
13223;Video_86;video_86_149;look .;train;2
13224;Video_86;video_86_150;before when it was in the fridge it went white and hard and now it is a liquid again .;train;2
13225;Video_86;video_86_151;that is right possum good job .;train;1
13226;Video_86;video_86_152;the liquid gets poured into the tray and in the freezer it is so cold that it becomes solid which is ice .;train;1
13227;Video_86;video_86_153;the coconut oil when you put it into the fridge is cold enough for it to become solid .;train;1
13228;Video_86;video_86_154;so we are talking about liquids getting hard .;train;1
13229;Video_86;video_86_155;when they are hard they have become solid .;train;1
13230;Video_86;video_86_156;that is great .;test;2
13231;Video_86;video_86_157;well are we ready to make our muffins .;train;1
13232;Video_86;video_86_158;ok .;train;2
13233;Video_86;video_86_159;first you need to wash your hands and i will get a few things we need like the flour ok .;train;1
13234;Video_86;video_86_160;alright .;train;2
13235;Video_86;video_86_161;we are going to need a cup of flour .;train;1
13236;Video_86;video_86_162;one cup .;train;2
13237;Video_86;video_86_163;now we need some cinnamon .;train;1
13238;Video_86;video_86_165;we need some honey .;train;1
13239;Video_86;video_86_167;now the coconut oil .;train;1
13240;Video_86;video_86_171;sally it is your turn .;dev;2
13241;Video_86;video_86_172;they smell great .;dev;2
13242;Video_86;video_86_173;sally i am so glad we solved the mystery of the melting ice .;train;2
13243;Video_86;video_86_174;yes that was good .;train;1
13244;Video_86;video_86_175;we have learnt that some things can change when the temperature changes .;train;1
13245;Video_86;video_86_176;sally you have changed as well .;train;2
13246;Video_86;video_86_177;what .;train;1
13247;Video_86;video_86_178;me i have not changed .;dev;1
13248;Video_86;video_86_179;how have i changed .;train;1
13249;Video_86;video_86_180;you are wearing your hat .;train;2
13250;Video_86;video_86_181;you were not wearing it earlier .;train;2
13251;Video_86;video_86_182;you are funny possum .;train;1
13252;Video_86;video_86_183;well our time is up .;train;1
13253;Video_86;video_86_184;thanks for watching .;train;2
13254;Video_86;video_86_185;see you next time .;train;1
13255;Video_86;video_86_186;bye .;train;2
13256;Video_86;video_86_187;bye .;train;1
13257;Video_87;video_87_0;hello .;train;1
13258;Video_87;video_87_1;look .;train;1
13259;Video_87;video_87_2;look .;train;1
13260;Video_87;video_87_3;i am sally .;train;1
13261;Video_87;video_87_4;i am possum .;train;2
13262;Video_87;video_87_5;hello .;train;1
13263;Video_87;video_87_5_1;hello .;train;1
13264;Video_87;video_87_6;hello everyone .;train;1
13265;Video_87;video_87_7;i have just made a pie .;train;1
13266;Video_87;video_87_8;i have put it in the over to bake .;train;1
13267;Video_87;video_87_9;i know that possum is going to smell it baking and he will come straight in you watch .;train;1
13268;Video_87;video_87_10;hello everyone .;train;2
13269;Video_87;video_87_11;i can smell something it is delicious .;dev;2
13270;Video_87;video_87_12;sally must be cooking something .;train;2
13271;Video_87;video_87_13;let us have a look .;test;2
13272;Video_87;video_87_15;hello possum .;train;1
13273;Video_87;video_87_16;that smells delicious .;train;1
13274;Video_87;video_87_18;no you will have to wait half an hour for it to bake so give it thirty minutes and it will be ready .;train;1
13275;Video_87;video_87_19;sally half an hour is not long but why do i have to wait thirty minutes .;train;2
13276;Video_87;video_87_20;that is too long .;train;2
13277;Video_87;video_87_21;they are actually the same amount of time possum .;train;1
13278;Video_87;video_87_22;when you are looking at a clock and the big hand goes all the way around that is one hour sixty minutes .;train;1
13279;Video_87;video_87_23;for half an hour it means the big hand only goes halfway round the clock .;train;1
13280;Video_87;video_87_24;half of sixty minutes is thirty minutes .;train;1
13281;Video_87;video_87_25;that is half an hour .;train;1
13282;Video_87;video_87_26;can you check the clock .;train;1
13283;Video_87;video_87_27;sally i would love to learn more about time but the clocks not there .;train;2
13284;Video_87;video_87_28;what i am so sorry possum i completely forgot .;train;1
13285;Video_87;video_87_29;the clock had something wrong with it and it stopped working so i gave it to skip to see if he could fix it .;train;1
13286;Video_87;video_87_30;ok skips very clever at fixing things .;train;2
13287;Video_87;video_87_31;he is great .;train;2
13288;Video_87;video_87_32;have we been talking for half an hour yet .;train;2
13289;Video_87;video_87_33;no possum .;train;1
13290;Video_87;video_87_34;it has only been a minute .;train;1
13291;Video_87;video_87_35;just one little minute .;train;1
13292;Video_87;video_87_36;you need to wait for thirty of them before the pie will be ready .;train;1
13293;Video_87;video_87_37;i am going to need that clock so i can look at it to know when the pie is ready .;train;2
13294;Video_87;video_87_38;i would better go see skip and check to see if he has fixed the clock yet ok .;train;2
13295;Video_87;video_87_39;great idea possum .;test;1
13296;Video_87;video_87_40;while you are there can you ask him if he would like to come over and eat some pie later .;train;1
13297;Video_87;video_87_41;yep ok .;train;2
13298;Video_87;video_87_42;bye .;train;2
13299;Video_87;video_87_42_1;bye .;train;2
13300;Video_87;video_87_44;how are you .;train;10
13301;Video_87;video_87_45;good skip have you finished fixing sallys clock .;train;2
13302;Video_87;video_87_46;yes i have finished and it is working .;train;10
13303;Video_87;video_87_47;sally had put in a new battery but it was not working .;train;10
13304;Video_87;video_87_48;i did a bit of investigating and found out that the contacts were dirty .;train;10
13305;Video_87;video_87_49;so i cleaned them up and now the clock is ticking .;train;10
13306;Video_87;video_87_50;good i need this clock because sally is cooking a pie and she said i had to wait thirty minutes .;train;2
13307;Video_87;video_87_51;have you and i been chatting for thirty minutes .;train;2
13308;Video_87;video_87_52;half an hour no we have only been chatting for half a minute .;train;10
13309;Video_87;video_87_53;half a minute .;train;2
13310;Video_87;video_87_54;how long is that .;train;2
13311;Video_87;video_87_55;thirty seconds .;train;10
13312;Video_87;video_87_56;seconds what is that .;train;2
13313;Video_87;video_87_57;has sally talked to you about time .;train;10
13314;Video_87;video_87_58;well one hour is sixty minutes .;test;2
13315;Video_87;video_87_59;half an hour is thirty minutes .;train;2
13316;Video_87;video_87_60;the pie is cooked for thirty minutes or half an hour .;train;2
13317;Video_87;video_87_61;very good .;dev;10
13318;Video_87;video_87_62;well a minute has got sixty seconds in it .;train;10
13319;Video_87;video_87_63;actually seconds are lots of fun to watch .;train;10
13320;Video_87;video_87_64;some clocks have a second hand and some do not .;train;10
13321;Video_87;video_87_66;look at the orange hand here it is going tick .;train;10
13322;Video_87;video_87_68;i have an older clock over here that does not have a second hand .;train;10
13323;Video_87;video_87_70;it is the same as sallys clock .;train;2
13324;Video_87;video_87_71;it is round and it has got hands on it .;train;2
13325;Video_87;video_87_72;yes it is like sallys clock .;train;10
13326;Video_87;video_87_73;but there are a few things different .;train;10
13327;Video_87;video_87_74;have a look .;train;10
13328;Video_87;video_87_75;do you see that thing swinging back and forth .;train;10
13329;Video_87;video_87_76;that is called a pendulum .;train;10
13330;Video_87;video_87_77;it swings back and forth and every time it gets back to the start a second has gone by .;train;10
13331;Video_87;video_87_78;it is interesting clocks make noises but we do not need to hear them possum .;train;10
13332;Video_87;video_87_83;that is great .;train;10
13333;Video_87;video_87_85;so when you get to sixty back and forths that means sixty seconds and that is one minute .;test;10
13334;Video_87;video_87_86;then once the minute hand is turned right round the clock thats sixty minutes which is one hour .;train;10
13335;Video_87;video_87_88;that is great skip watch me .;train;2
13336;Video_87;video_87_89;one .;train;2
13337;Video_87;video_87_90;two three .;dev;2
13338;Video_87;video_87_91;four that is seconds .;train;2
13339;Video_87;video_87_93;i would better go and see if the pie is ready .;train;2
13340;Video_87;video_87_94;do you want to come and eat some .;train;2
13341;Video_87;video_87_95;no possum .;train;10
13342;Video_87;video_87_96;i am going to go up to the top of my crows nest and watch the clouds and look at the birds fly by .;train;10
13343;Video_87;video_87_97;but make sure you take the clock back and give it to sally .;train;10
13344;Video_87;video_87_98;sally might be able to tell you more about time .;train;10
13345;Video_87;video_87_100;thank you skip bye .;train;2
13346;Video_87;video_87_101;ok bye .;train;10
13347;Video_87;video_87_102;bye .;train;10
13348;Video_87;video_87_104;skips finished fixing it it is ready .;train;2
13349;Video_87;video_87_105;great thanks for bringing it over .;dev;1
13350;Video_87;video_87_106;can i put it up .;train;2
13351;Video_87;video_87_107;can you do that .;train;2
13352;Video_87;video_87_109;sally i learned so much about time .;train;2
13353;Video_87;video_87_110;in skips shed he has a very old clock that he showed me .;train;2
13354;Video_87;video_87_111;it is like your clock but instead of ticking it is got a pendulum .;train;2
13355;Video_87;video_87_112;it goes like this watch me .;train;2
13356;Video_87;video_87_113;one two .;dev;2
13357;Video_87;video_87_114;three .;train;2
13358;Video_87;video_87_115;four .;test;2
13359;Video_87;video_87_116;that is how many seconds have gone by .;train;2
13360;Video_87;video_87_117;yes you are right possum .;train;1
13361;Video_87;video_87_118;a pendulum swinging is so much fun to watch is not it .;train;2
13362;Video_87;video_87_120;other clocks do not have a pendulum but they still work .;train;1
13363;Video_87;video_87_121;some of them have got a minute hand which is the longer hand and that counts the minutes .;train;1
13364;Video_87;video_87_122;the shorter one is the hour hand and they go round and round the clock .;train;1
13365;Video_87;video_87_123;yes that is right .;train;2
13366;Video_87;video_87_124;i saw your clock and skips clock .;train;2
13367;Video_87;video_87_125;the long hand goes all the way around .;train;2
13368;Video_87;video_87_126;that is minutes when it goes all the way around that is one hour .;train;2
13369;Video_87;video_87_127;that is right and the short hand is slow .;train;2
13370;Video_87;video_87_128;that is the hours .;train;2
13371;Video_87;video_87_130;have a look .;train;1
13372;Video_87;video_87_131;i have made you a clock .;train;1
13373;Video_87;video_87_132;the long hand is the minute hand .;train;1
13374;Video_87;video_87_133;the short hand is the hour hand .;train;1
13375;Video_87;video_87_134;it has the numbers one to twelve .;train;1
13376;Video_87;video_87_135;if the minute hand is pointing at the twelve .;train;1
13377;Video_87;video_87_136;we need to look at what the hour hand is pointing at .;train;1
13378;Video_87;video_87_137;ok it is pointing at three .;train;1
13379;Video_87;video_87_138;so that means its three oclock .;train;1
13380;Video_87;video_87_139;can you make a time for me .;train;1
13381;Video_87;video_87_141;sally it is four oclock .;train;2
13382;Video_87;video_87_142;that is right .;train;1
13383;Video_87;video_87_143;if the minute hand is pointing straight to the top and the hour hand is on the four that means it is four oclock .;train;1
13384;Video_87;video_87_144;nowcan you make it seven oclock .;train;1
13385;Video_87;video_87_146;yes seven oclock .;train;2
13386;Video_87;video_87_147;that is right .;train;1
13387;Video_87;video_87_148;now i am going to make a time .;train;1
13388;Video_87;video_87_149;what time is it now .;train;1
13389;Video_87;video_87_150;one two three four five six seven eight nine it is nine oclock .;train;2
13390;Video_87;video_87_152;another one .;train;1
13391;Video_87;video_87_153;so that means nine ten eleven oclock sally it is eleven oclock .;train;2
13392;Video_87;video_87_156;it is twelve oclock .;train;2
13393;Video_87;video_87_157;yes you are right it is twelve oclock good job .;train;1
13394;Video_87;video_87_158;sally when is the pie ready .;train;2
13395;Video_87;video_87_159;what time one oclock .;train;1
13396;Video_87;video_87_160;one oclock .;train;2
13397;Video_87;video_87_161;it is one oclock now it is ready .;train;2
13398;Video_87;video_87_162;sally this is my favourite time .;dev;2
13399;Video_87;video_87_163;do you know why because the pie is ready and i can eat it .;train;2
13400;Video_87;video_87_164;it is still a bit too hot possum .;train;1
13401;Video_87;video_87_165;we need to let it cool down .;train;1
13402;Video_87;video_87_166;while we wait why do not we watch some children learning about time .;train;1
13403;Video_87;video_87_167;yeah let us watch .;train;2
13404;Video_87;video_87_168;twentyfour hours makes one day .;train;3
13405;Video_87;video_87_169;sixty minutes makes one hour .;test;12
13406;Video_87;video_87_170;two oclock .;train;33
13407;Video_87;video_87_171;the little hand is at the three and the big hand is at the twelve which means three oclock .;train;19
13408;Video_87;video_87_172;four oclock .;train;29
13409;Video_87;video_87_173;nine oclock .;train;23
13410;Video_87;video_87_174;six oclock .;train;5
13411;Video_87;video_87_175;good .;train;23
13412;Video_87;video_87_176;look .;train;34
13413;Video_87;video_87_176_1;look .;train;34
13414;Video_87;video_87_176_2;look .;train;34
13415;Video_87;video_87_176_3;look .;train;34
13416;Video_87;video_87_176_4;look .;train;34
13417;Video_87;video_87_176_5;look .;train;34
13418;Video_87;video_87_176_6;look .;train;34
13419;Video_87;video_87_177;that was great .;test;1
13420;Video_87;video_87_178;yeah that was fantastic .;train;2
13421;Video_87;video_87_179;those kids are just like me learning so much about time .;train;2
13422;Video_87;video_87_180;now remember there is sixty minutes in an hour .;train;2
13423;Video_87;video_87_181;that is right .;train;1
13424;Video_87;video_87_182;one minute has sixty seconds in it .;dev;2
13425;Video_87;video_87_183;the pie took thirty minutes or half an hour to bake .;dev;2
13426;Video_87;video_87_184;you are right possum .;test;1
13427;Video_87;video_87_185;i am looking at the pie and i think it is ready .;train;1
13428;Video_87;video_87_186;well our time is up .;train;1
13429;Video_87;video_87_187;thanks for watching .;train;2
13430;Video_87;video_87_188;see you next time .;train;1
13431;Video_87;video_87_189;bye .;train;2
13432;Video_87;video_87_189_1;bye .;train;2
13433;Video_88;video_88_0;hello .;train;1
13434;Video_88;video_88_1;look .;train;1
13435;Video_88;video_88_2;look .;train;1
13436;Video_88;video_88_3;i am sally .;train;1
13437;Video_88;video_88_5;hello .;train;2
13438;Video_88;video_88_6;hello .;train;2
13439;Video_88;video_88_7;hello .;train;1
13440;Video_88;video_88_8;hi everyone .;train;2
13441;Video_88;video_88_9;the toast is almost ready .;train;1
13442;Video_88;video_88_10;great .;train;1
13443;Video_88;video_88_11;i will go and get it .;train;2
