clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_13_132_signer_LOOK_1,LOOK,LOOK(0.84),LOOK,True
video_14_12_signer_LOOK_1,HELLO NS_SALLY BYE LOOK WHAT NS_POSSUM YES,HELLO(0.80) NS_SALLY(0.78) BYE(0.60) LOOK(0.57) WHAT(0.51) NS_POSSUM(0.50) YES(0.49),LOOK,False
video_14_89_signer_LOOK_1,PT_PRO1PL KNOW GO WATCH READY PT_PRO1 YES PT_DEM3 GREAT NS_SALLY WHAT,PT_PRO1PL(0.71) KNOW(0.70) GO(0.67) WATCH(0.65) READY(0.58) PT_PRO1(0.55) YES(0.55) PT_DEM3(0.54) GREAT(0.54) NS_SALLY(0.52) WHAT(0.45),LOOK,False
video_15_22_signer_LOOK_1,READY FINISH KNOW WATCH GOOD PT_PRO1 GO PT_PRO1PL YES LEARN TIME NOW,READY(0.79) FINISH(0.76) KNOW(0.73) WATCH(0.67) GOOD(0.67) PT_PRO1(0.65) GO(0.60) PT_PRO1PL(0.57) YES(0.52) LEARN(0.50) TIME(0.50) NOW(0.48),LOOK,False
video_16_78_signer_LOOK_1,NS_POSSUM YES BYE,NS_POSSUM(0.68) YES(0.56) BYE(0.51),LOOK,False
video_16_84_signer_LOOK_1,BYE HELLO NS_POSSUM LOOK,BYE(0.93) HELLO(0.91) NS_POSSUM(0.81) LOOK(0.47),LOOK,False
video_16_146_signer_LOOK_1,WHAT YES NOW NEXT READY PT_PRO2 GOOD PT_DEM3 LOOK RIGHT NS_POSSUM ALL PT_PRO1PL FINISH GREAT GO DO,WHAT(0.70) YES(0.67) NOW(0.66) NEXT(0.65) READY(0.63) PT_PRO2(0.59) GOOD(0.58) PT_DEM3(0.56) LOOK(0.53) RIGHT(0.53) NS_POSSUM(0.53) ALL(0.52) PT_PRO1PL(0.52) FINISH(0.52) GREAT(0.49) GO(0.48) DO(0.47),LOOK,False
video_16_173_signer_LOOK_1,READY GOOD FINISH YES WHAT PT_PRO1PL PT_DEM3 GO LOOK DO,READY(0.75) GOOD(0.65) FINISH(0.60) YES(0.60) WHAT(0.59) PT_PRO1PL(0.55) PT_DEM3(0.52) GO(0.50) LOOK(0.49) DO(0.49),LOOK,False
video_16_181_signer_LOOK_1,YES KNOW LOOK PT_DEM3 GREAT WHAT PT_PRO1 PT_PRO1PL,YES(0.80) KNOW(0.66) LOOK(0.57) PT_DEM3(0.56) GREAT(0.54) WHAT(0.49) PT_PRO1(0.47) PT_PRO1PL(0.45),LOOK,False
video_17_20_signer_LOOK_1,EVERYONE BYE PT_PRO1PL FINISH GO PT_PRO1 KNOW YES,EVERYONE(0.84) BYE(0.83) PT_PRO1PL(0.69) FINISH(0.66) GO(0.61) PT_PRO1(0.60) KNOW(0.56) YES(0.45),LOOK,False
video_18_24_signer_LOOK_1,NS_SALLY HELLO BYE LOOK NS_POSSUM PT_POSS1 PT_DEM3 PT_LOC GO,NS_SALLY(0.80) HELLO(0.76) BYE(0.68) LOOK(0.67) NS_POSSUM(0.65) PT_POSS1(0.64) PT_DEM3(0.53) PT_LOC(0.48) GO(0.46),LOOK,False
video_18_46_signer_LOOK_1,YES NS_POSSUM CAN PT_DEM3 WHAT DO KNOW,YES(0.83) NS_POSSUM(0.80) CAN(0.73) PT_DEM3(0.66) WHAT(0.61) DO(0.57) KNOW(0.46),LOOK,False
video_29_9_signer_READY_1,READY YES GOOD WHAT PT_DEM3 GREAT RIGHT FINISH DO,READY(0.78) YES(0.74) GOOD(0.71) WHAT(0.65) PT_DEM3(0.64) GREAT(0.58) RIGHT(0.56) FINISH(0.52) DO(0.51),READY,False
video_29_10_signer_READY_1,NS_SALLY WHAT YES READY LOOK NEXT PT_DEM3 GOOD,NS_SALLY(0.80) WHAT(0.71) YES(0.65) READY(0.57) LOOK(0.56) NEXT(0.55) PT_DEM3(0.55) GOOD(0.49),READY,False
video_30_141_signer_READY_1,LOOK BYE NS_SALLY YES,LOOK(0.70) BYE(0.69) NS_SALLY(0.65) YES(0.57),READY,False
video_32_102_signer_READY_1,YES GOOD READY LOOK WHAT,YES(0.82) GOOD(0.74) READY(0.55) LOOK(0.55) WHAT(0.50),READY,False
video_35_51_signer_READY_1,GOOD FINISH PT_PRO1PL READY GO HAVE NS_POSSUM PT_PRO2 PT_DEM3 NOW PT_PRO3PL SEE YES,GOOD(0.69) FINISH(0.67) PT_PRO1PL(0.65) READY(0.62) GO(0.59) HAVE(0.58) NS_POSSUM(0.58) PT_PRO2(0.57) PT_DEM3(0.56) NOW(0.51) PT_PRO3PL(0.48) SEE(0.46) YES(0.45),READY,False
video_35_106_signer_READY_1,NS_POSSUM LOOK BYE PT_DEM3 HELLO HERE NS_SALLY WHAT GREAT OKAY GO PT_PRO2,NS_POSSUM(0.75) LOOK(0.65) BYE(0.62) PT_DEM3(0.60) HELLO(0.59) HERE(0.57) NS_SALLY(0.56) WHAT(0.55) GREAT(0.54) OKAY(0.52) GO(0.48) PT_PRO2(0.45),READY,False
video_35_125_signer_READY_1,HELLO NS_SALLY BYE NS_POSSUM LOOK,HELLO(0.91) NS_SALLY(0.90) BYE(0.81) NS_POSSUM(0.60) LOOK(0.55),READY,False
video_35_157_signer_READY_1,YES GOOD GREAT LOOK WHAT NS_SALLY PT_DEM3,YES(0.83) GOOD(0.62) GREAT(0.60) LOOK(0.58) WHAT(0.58) NS_SALLY(0.56) PT_DEM3(0.53),READY,False
video_36_156_signer_READY_1,GOOD YES READY PT_DEM3 WHAT RIGHT GREAT,GOOD(0.80) YES(0.75) READY(0.75) PT_DEM3(0.55) WHAT(0.53) RIGHT(0.51) GREAT(0.50),READY,False
video_37_130_signer_READY_1,YES GOOD WHAT LOOK RIGHT PT_DEM3,YES(0.78) GOOD(0.74) WHAT(0.64) LOOK(0.59) RIGHT(0.56) PT_DEM3(0.51),READY,False
video_40_29_signer_READY_1,YES GOOD GREAT LOOK WATCH PT_DEM3 READY WHAT RIGHT,YES(0.82) GOOD(0.77) GREAT(0.67) LOOK(0.64) WATCH(0.61) PT_DEM3(0.58) READY(0.58) WHAT(0.52) RIGHT(0.50),READY,False
