clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_14_77_signer_READY_1,OKAY YES OK WATCH NS_SALLY PT_PRO1PL PT_PRO1,OKAY(0.84) YES(0.70) OK(0.67) WATCH(0.60) NS_SALLY(0.57) PT_PRO1PL(0.53) PT_PRO1(0.47),READY,False
video_14_86_signer_READY_1,WATCH OKAY YES OK LOOK PT_PRO1PL RIGHT GREAT,WATCH(0.90) OKAY(0.86) YES(0.77) OK(0.76) LOOK(0.65) PT_PRO1PL(0.59) RIGHT(0.49) GREAT(0.46),READY,False
video_14_89_signer_READY_1,OKAY YES OK WATCH RIGHT LOOK GREAT NS_SALLY,OKAY(0.87) YES(0.80) OK(0.76) WATCH(0.70) RIGHT(0.63) LOOK(0.59) GREAT(0.56) NS_SALLY(0.46),READY,False
video_14_90_signer_READY_1,WATCH OKAY BYE YES LOOK OK GO PT_PRO1PL SEE GREAT THANK-YOU,WATCH(0.92) OKAY(0.87) BYE(0.77) YES(0.74) LOOK(0.72) OK(0.69) GO(0.65) PT_PRO1PL(0.60) SEE(0.54) GREAT(0.49) THANK-YOU(0.48),READY,False
video_15_105_signer_READY_1,HELLO NS_SALLY BYE NS_POSSUM,HELLO(0.94) NS_SALLY(0.79) BYE(0.78) NS_POSSUM(0.48),READY,False
video_16_14_signer_READY_1,YES GREAT WATCH RIGHT OKAY LOOK OK PT_DEM3,YES(0.83) GREAT(0.81) WATCH(0.78) RIGHT(0.70) OKAY(0.64) LOOK(0.58) OK(0.49) PT_DEM3(0.47),READY,False
video_16_142_signer_READY_1,GREAT WATCH SEE GOOD YES,GREAT(0.83) WATCH(0.81) SEE(0.70) GOOD(0.58) YES(0.53),READY,False
video_16_146_signer_READY_1,GREAT WATCH YES OKAY OK RIGHT LOOK PT_PRO1PL GO THANK-YOU PT_DEM3 SEE,GREAT(0.69) WATCH(0.68) YES(0.67) OKAY(0.61) OK(0.60) RIGHT(0.56) LOOK(0.56) PT_PRO1PL(0.54) GO(0.50) THANK-YOU(0.48) PT_DEM3(0.47) SEE(0.47),READY,False
video_16_170_signer_READY_1,OKAY WATCH OK YES LOOK GREAT RIGHT,OKAY(0.87) WATCH(0.72) OK(0.71) YES(0.67) LOOK(0.64) GREAT(0.54) RIGHT(0.50),READY,False
video_20_86_signer_READY_1,GREAT THANK-YOU WATCH YES PT_PRO1PL OKAY LOOK PT_DEM3,GREAT(0.84) THANK-YOU(0.72) WATCH(0.68) YES(0.59) PT_PRO1PL(0.55) OKAY(0.51) LOOK(0.50) PT_DEM3(0.48),READY,False
video_24_52_signer_READY_1,OKAY NS_SALLY GREAT OK PT_DEM3 WHAT YES PT_LOC,OKAY(0.85) NS_SALLY(0.79) GREAT(0.76) OK(0.65) PT_DEM3(0.56) WHAT(0.54) YES(0.52) PT_LOC(0.47),READY,False
video_24_100_signer_READY_1,GREAT OK YES OKAY RIGHT PT_DEM3 LOOK GOOD WATCH,GREAT(0.91) OK(0.76) YES(0.67) OKAY(0.63) RIGHT(0.60) PT_DEM3(0.51) LOOK(0.51) GOOD(0.50) WATCH(0.49),READY,False
video_13_132_signer_LOOK_1,WATCH OKAY YES OK LOOK PT_PRO1PL,WATCH(0.97) OKAY(0.85) YES(0.82) OK(0.80) LOOK(0.77) PT_PRO1PL(0.68),LOOK,False
video_14_12_signer_LOOK_1,GREAT WATCH NS_SALLY HELLO,GREAT(0.69) WATCH(0.57) NS_SALLY(0.50) HELLO(0.48),LOOK,False
video_14_89_signer_LOOK_1,OKAY OK YES WATCH LOOK GREAT RIGHT,OKAY(0.93) OK(0.86) YES(0.75) WATCH(0.63) LOOK(0.59) GREAT(0.54) RIGHT(0.52),LOOK,False
video_15_22_signer_LOOK_1,SEE WATCH PT_PRO2 PT_POSS1,SEE(0.90) WATCH(0.80) PT_PRO2(0.77) PT_POSS1(0.51),LOOK,False
video_16_78_signer_LOOK_1,WATCH PT_PRO1PL YES SEE GO KNOW LOOK,WATCH(0.94) PT_PRO1PL(0.88) YES(0.81) SEE(0.75) GO(0.73) KNOW(0.65) LOOK(0.62),LOOK,False
video_16_84_signer_LOOK_1,BYE PT_LOC HELLO ONE LOOK NS_POSSUM OKAY,BYE(0.99) PT_LOC(0.73) HELLO(0.72) ONE(0.63) LOOK(0.55) NS_POSSUM(0.51) OKAY(0.51),LOOK,False
video_16_146_signer_LOOK_1,WATCH OKAY OK YES GREAT LOOK PT_PRO1PL GO RIGHT,WATCH(0.84) OKAY(0.78) OK(0.77) YES(0.70) GREAT(0.62) LOOK(0.61) PT_PRO1PL(0.57) GO(0.53) RIGHT(0.52),LOOK,False
video_16_173_signer_LOOK_1,GREAT OK OKAY WATCH YES RIGHT GOOD LOOK,GREAT(0.91) OK(0.80) OKAY(0.74) WATCH(0.64) YES(0.50) RIGHT(0.49) GOOD(0.48) LOOK(0.47),LOOK,False
video_16_181_signer_LOOK_1,YES KNOW GO SEE RIGHT LOOK PT_PRO1,YES(0.64) KNOW(0.57) GO(0.55) SEE(0.53) RIGHT(0.51) LOOK(0.51) PT_PRO1(0.46),LOOK,False
video_17_20_signer_LOOK_1,SEE PT_PRO1PL PT_PRO2 HAVE WATCH KNOW CAN,SEE(0.79) PT_PRO1PL(0.62) PT_PRO2(0.57) HAVE(0.52) WATCH(0.51) KNOW(0.50) CAN(0.49),LOOK,False
video_18_24_signer_LOOK_1,GREAT WATCH YES NS_SALLY GO OKAY THANK-YOU RIGHT LOOK OK PT_PRO1PL BYE,GREAT(0.71) WATCH(0.62) YES(0.61) NS_SALLY(0.61) GO(0.60) OKAY(0.53) THANK-YOU(0.52) RIGHT(0.52) LOOK(0.51) OK(0.47) PT_PRO1PL(0.47) BYE(0.46),LOOK,False
video_18_46_signer_LOOK_1,YES LOOK RIGHT KNOW WATCH NS_POSSUM GREAT,YES(0.61) LOOK(0.59) RIGHT(0.56) KNOW(0.52) WATCH(0.51) NS_POSSUM(0.49) GREAT(0.48),LOOK,False
video_29_9_signer_READY_1,GREAT PT_DEM3 PT_PRO1PL OK WATCH GOOD YES OKAY RIGHT GO,GREAT(0.73) PT_DEM3(0.54) PT_PRO1PL(0.51) OK(0.49) WATCH(0.49) GOOD(0.49) YES(0.48) OKAY(0.47) RIGHT(0.46) GO(0.45),READY,False
video_29_10_signer_READY_1,OKAY YES OK WATCH LOOK RIGHT,OKAY(0.91) YES(0.83) OK(0.78) WATCH(0.74) LOOK(0.71) RIGHT(0.54),READY,False
video_30_141_signer_READY_1,BYE HELLO HERE PT_LOC NS_SALLY ONE NS_POSSUM LOOK TWO PT_DEM3 COME,BYE(0.61) HELLO(0.60) HERE(0.60) PT_LOC(0.60) NS_SALLY(0.59) ONE(0.58) NS_POSSUM(0.56) LOOK(0.54) TWO(0.51) PT_DEM3(0.46) COME(0.46),READY,False
video_32_102_signer_READY_1,GREAT YES RIGHT GOOD OK PT_DEM3 OKAY LOOK NO,GREAT(0.94) YES(0.74) RIGHT(0.73) GOOD(0.72) OK(0.70) PT_DEM3(0.59) OKAY(0.53) LOOK(0.50) NO(0.48),READY,False
video_35_51_signer_READY_1,YES PT_PRO2 NS_POSSUM GREAT SEE NO GO WHAT RIGHT PT_DEM3 LOOK,YES(0.69) PT_PRO2(0.69) NS_POSSUM(0.65) GREAT(0.59) SEE(0.59) NO(0.59) GO(0.55) WHAT(0.54) RIGHT(0.50) PT_DEM3(0.48) LOOK(0.45),READY,False
video_35_106_signer_READY_1,YES GREAT RIGHT LOOK PT_DEM3 GO BYE OKAY HELLO NS_POSSUM,YES(0.68) GREAT(0.62) RIGHT(0.60) LOOK(0.51) PT_DEM3(0.50) GO(0.50) BYE(0.48) OKAY(0.48) HELLO(0.47) NS_POSSUM(0.46),READY,False
video_35_125_signer_READY_1,HELLO BYE TWO ONE NS_POSSUM NS_SALLY,HELLO(0.96) BYE(0.95) TWO(0.91) ONE(0.84) NS_POSSUM(0.76) NS_SALLY(0.46),READY,False
video_35_157_signer_READY_1,YES OKAY LOOK OK RIGHT WATCH GREAT PT_PRO1PL GO,YES(0.79) OKAY(0.77) LOOK(0.71) OK(0.68) RIGHT(0.57) WATCH(0.56) GREAT(0.51) PT_PRO1PL(0.51) GO(0.48),READY,False
video_36_156_signer_READY_1,GREAT OKAY YES GOOD OK RIGHT PT_DEM3 WATCH,GREAT(0.94) OKAY(0.77) YES(0.73) GOOD(0.73) OK(0.71) RIGHT(0.71) PT_DEM3(0.57) WATCH(0.52),READY,False
video_37_130_signer_READY_1,GREAT OKAY YES RIGHT GOOD PT_DEM3 OK WHAT WATCH,GREAT(0.76) OKAY(0.64) YES(0.58) RIGHT(0.57) GOOD(0.55) PT_DEM3(0.55) OK(0.54) WHAT(0.50) WATCH(0.49),READY,False
video_40_29_signer_READY_1,GREAT YES RIGHT OK GOOD NO PT_DEM3 LOOK OKAY WHAT,GREAT(0.93) YES(0.73) RIGHT(0.69) OK(0.68) GOOD(0.68) NO(0.62) PT_DEM3(0.59) LOOK(0.52) OKAY(0.46) WHAT(0.46),READY,False
